date,protocol,program_name,app_name,top_level_name,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,program_name_join,protocol_join,app_name_join,top_level_name_join,include_in_summary,op_source,start_date,end_date,num_op,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,program_rank_desc,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,num_op_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,period
2023-02-03,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,17692.659269999713,0.0,17692.659269999713,4467671.03494,17692.659269999713,0.0,4392239.24047,4392239.24047,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4392239.24047,4392239.24047,36,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-04,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,115572.78447999991,0.0,115572.78447999991,4583243.81942,115572.78447999991,0.0,4507812.0249499995,4507812.0249499995,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4507812.0249499995,4507812.0249499995,35,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-05,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,32026.07562000025,0.0,32026.07562000025,4615269.89504,32026.07562000025,0.0,4539838.10057,4539838.10057,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4539838.10057,4539838.10057,34,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-06,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,14236.527040000074,0.0,14236.527040000074,4629506.42208,14236.527040000074,0.0,4554074.62761,4554074.62761,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4554074.62761,4554074.62761,33,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-07,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-13479.531179999933,0.0,-13479.531179999933,4616026.8909,-13479.531179999933,0.0,4540595.09643,4540595.09643,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4540595.09643,4540595.09643,32,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-08,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,1069557.4008,0.0,1069557.4008,5685584.2917,1069557.4008,0.0,5610152.49723,5610152.49723,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,5610152.49723,5610152.49723,31,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,During Program
2023-02-09,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,13626.875760000199,0.0,13626.875760000199,5699211.16746,13626.875760000199,0.0,5623779.37299,5623779.37299,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,5623779.37299,5623779.37299,30,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-10,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-578060.0891100001,0.0,-578060.0891100001,5121151.07835,-578060.0891100001,0.0,5045719.28388,5045719.28388,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,5045719.28388,5045719.28388,29,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-11,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-726208.8893900001,0.0,-726208.8893900001,4394942.18896,-726208.8893900001,0.0,4319510.39449,4319510.39449,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4319510.39449,4319510.39449,28,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-12,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-156283.79349000007,0.0,-156283.79349000007,4238658.39547,-156283.79349000007,0.0,4163226.601,4163226.601,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4163226.601,4163226.601,27,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-13,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-453880.98522999976,0.0,-453880.98522999976,3784777.41024,-453880.98522999976,0.0,3709345.61577,3709345.61577,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,3709345.61577,3709345.61577,26,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-14,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-786847.6150799999,0.0,-786847.6150799999,2997929.79516,-786847.6150799999,0.0,2922498.00069,2922498.00069,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2922498.00069,2922498.00069,25,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-15,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-233040.14858000027,0.0,-233040.14858000027,2764889.64658,-233040.14858000027,0.0,2689457.85211,2689457.85211,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2689457.85211,2689457.85211,24,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-16,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-59828.69855999993,0.0,-59828.69855999993,2705060.94802,-59828.69855999993,0.0,2629629.15355,2629629.15355,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2629629.15355,2629629.15355,23,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-17,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-224717.6869000001,0.0,-224717.6869000001,2480343.26112,-224717.6869000001,0.0,2404911.46665,2404911.46665,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2404911.46665,2404911.46665,22,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-18,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,72702.7205099999,0.0,72702.7205099999,2553045.98163,72702.7205099999,0.0,2477614.1871599997,2477614.1871599997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2477614.1871599997,2477614.1871599997,21,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-19,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-12143.192199999932,0.0,-12143.192199999932,2540902.78943,-12143.192199999932,0.0,2465470.99496,2465470.99496,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2465470.99496,2465470.99496,20,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-20,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-104987.25151999993,0.0,-104987.25151999993,2435915.53791,-104987.25151999993,0.0,2360483.74344,2360483.74344,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2360483.74344,2360483.74344,19,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-21,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,6127.466320000123,0.0,6127.466320000123,2442043.00423,6127.466320000123,0.0,2366611.20976,2366611.20976,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2366611.20976,2366611.20976,18,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-22,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-34788.06528000021,0.0,-34788.06528000021,2407254.93895,-34788.06528000021,0.0,2331823.14448,2331823.14448,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2331823.14448,2331823.14448,17,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-23,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-47841.06673999969,0.0,-47841.06673999969,2359413.87221,-47841.06673999969,0.0,2283982.07774,2283982.07774,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2283982.07774,2283982.07774,16,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-24,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,53708.254530000035,0.0,53708.254530000035,2413122.12674,53708.254530000035,0.0,2337690.33227,2337690.33227,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2337690.33227,2337690.33227,15,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-25,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,20468.95940999966,0.0,20468.95940999966,2433591.08615,20468.95940999966,0.0,2358159.29168,2358159.29168,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2358159.29168,2358159.29168,14,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-26,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-56804.353499999736,0.0,-56804.353499999736,2376786.73265,-56804.353499999736,0.0,2301354.93818,2301354.93818,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2301354.93818,2301354.93818,13,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-27,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,71524.37429999979,0.0,71524.37429999979,2448311.10695,71524.37429999979,0.0,2372879.31248,2372879.31248,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2372879.31248,2372879.31248,12,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-02-28,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-18828.44258000003,0.0,-18828.44258000003,2429482.66437,-18828.44258000003,0.0,2354050.8699,2354050.8699,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2354050.8699,2354050.8699,11,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-01,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-2656.8309999997728,0.0,-2656.8309999997728,2426825.83337,-2656.8309999997728,0.0,2351394.0389,2351394.0389,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2351394.0389,2351394.0389,10,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-02,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,24842.069549999665,0.0,24842.069549999665,2451667.90292,24842.069549999665,0.0,2376236.1084499997,2376236.1084499997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2376236.1084499997,2376236.1084499997,9,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-03,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-50757.62170000002,0.0,-50757.62170000002,2400910.28122,-50757.62170000002,0.0,2325478.4867499997,2325478.4867499997,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2325478.4867499997,2325478.4867499997,8,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-04,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-66240.31308999984,0.0,-66240.31308999984,2334669.96813,-66240.31308999984,0.0,2259238.17366,2259238.17366,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2259238.17366,2259238.17366,7,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-05,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-50168.108269999735,0.0,-50168.108269999735,2284501.85986,-50168.108269999735,0.0,2209070.06539,2209070.06539,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2209070.06539,2209070.06539,6,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-06,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,24221.73629999999,0.0,24221.73629999999,2308723.59616,24221.73629999999,0.0,2233291.80169,2233291.80169,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2233291.80169,2233291.80169,5,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-07,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,27041.410949999932,0.0,27041.410949999932,2335765.00711,27041.410949999932,0.0,2260333.21264,2260333.21264,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2260333.21264,2260333.21264,4,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-08,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-28754.604509999976,0.0,-28754.604509999976,2307010.4026,-28754.604509999976,0.0,2231578.60813,2231578.60813,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2231578.60813,2231578.60813,3,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-09,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-74745.62786999997,0.0,-74745.62786999997,2232264.77473,-74745.62786999997,0.0,2156832.98026,2156832.98026,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2156832.98026,2156832.98026,2,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-03-10,defiedge,Defiedge - Uniswap LM - Phase 2*,defiedge,Uniswap LM - Phase 2*,-26543.473149999976,0.0,-26543.473149999976,2205721.30158,-26543.473149999976,0.0,2130289.50711,2130289.50711,0.0,Defiedge - Uniswap LM - Phase 2,defiedge,defiedge,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2130289.50711,2130289.50711,1,7740442.00434,7740442.00434,0.0,50000.0,7740442.00434,7740442.00434,Post-Program
2023-01-16,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,-766.172000016244,253.53371001621332,-602.8292917316329,319676.36219,,,-766.172000016244,-602.8292917316329,253.53371001621332,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-766.172000016244,-602.8292917316329,50,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-17,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,-175.2550318757253,-625.8896881242603,-58.66097778435937,318875.21747000003,-801.144719999982,3.524291969370097e-12,-941.4270318919694,-661.4902695159923,-372.35597810804694,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-941.4270318919694,-661.4902695159923,49,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-18,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,23.932265778504053,209.68607422148557,67.38681849909388,319108.83581,233.61833999998635,-3.268496584496461e-12,-917.4947661134653,-594.1034510168984,-162.66990388656137,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,-917.4947661134653,-594.1034510168984,48,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-19,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,2364525.2508874508,119.42984254947037,2397885.8942867033,2683753.51654,2364644.68073,0.0,2363607.7561213374,2397291.7908356865,-43.24006133709101,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,2363607.7561213374,2397291.7908356865,47,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-20,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,2043296.5425927904,32761.252097209253,2025925.3539170374,4759811.31123,2076057.79469,2.3283064365386963e-10,4406904.298714127,4423217.144752724,32718.01203587216,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4406904.298714127,4423217.144752724,46,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-21,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,-1130000.928149351,172334.99201935093,-1068999.4246007649,3802145.3751,-957665.9361300003,-2.3283064365386963e-10,3276903.370564777,3354217.720151959,205053.00405522308,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,3276903.370564777,3354217.720151959,45,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-22,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,725100.7585346902,-14286.981294689955,728211.2533089007,4512959.1523400005,710813.7772400007,3.4924596548080444e-10,4002004.1290994673,4082428.9734608596,190766.02276053312,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4002004.1290994673,4082428.9734608596,44,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-23,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,159632.4592802025,4971.394009797289,159914.19011446976,4677563.00563,164603.85328999907,-7.275957614183426e-10,4161636.58837967,4242343.16357533,195737.41677033043,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4161636.58837967,4242343.16357533,43,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-24,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,35310.961783851046,-12207.775793850546,35448.996412788154,4700666.19162,23103.185990000144,-3.5652192309498787e-10,4196947.5501635205,4277792.159988117,183529.64097647986,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4196947.5501635205,4277792.159988117,42,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
2023-01-25,gamma,Gamma - Uniswap LM - Phase 2,gamma,Uniswap LM - Phase 2,114552.90536387934,-108531.86430387956,120878.96859205421,4706687.23268,6021.041060000658,8.731149137020111e-10,4311500.4555274,4398671.128580172,74997.7766726003,Gamma - Uniswap LM - Phase 2,gamma,gamma,Uniswap LM - Phase 2,1,Gov Fund - Phase 0,2023-01-16,2023-02-08,25000.0,4311500.4555274,4398671.128580172,41,6290258.777265788,6546800.099121624,470263.794844209,50000.0,6290258.777265788,6546800.099121624,During Program
