dt,blockchain,layer,chain_id,num_raw_txs,num_success_txs,num_qualified_txs,source,is_op_chain,op_based_version,alignment,chain_name,display_name
2024-09-25,cyber,L2,7560.0,56275,55977,41978,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-25,celo,L1,42220,1490568,1368878,1286670,dune,False,,Other EVMs,,Celo
2024-09-25,bob,L2,60808.0,25964,25515,11073,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-25,bnb,L1,56,3091594,2958998,2661710,dune,False,,Other EVMs,,BNB
2024-09-25,blast,L2,81457,640811,626453,270546,dune,False,,Other EVMs,,Blast
2024-09-25,base,L2,8453.0,4848078,4547865,2641180,goldsky,True,modern,OP Chain,base,Base
2024-09-25,avalanche_c,L1,43114,152478,144823,106412,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-25,arbitrum,L2,42161,1742790,1560521,1255861,dune,False,,Other EVMs,,Arbitrum One
2024-09-24,zora,L2,7777777.0,89909,89692,75931,goldsky,True,modern,OP Chain,zora,Zora
2024-09-24,zksync,L2,324,211690,209564,211692,dune,False,,Other EVMs,,zkSync Era
2024-09-24,zkevm,L2,1101,12068,10710,6711,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-24,xterio,L2,2702128.0,1,1,1,goldsky,True,modern,OP Chain,xterio,Xterio
2024-09-24,swan,L2,254.0,11476,11473,10575,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-24,shape,L2,360.0,43,43,32,goldsky,True,modern,OP Chain,shape,Shape
2024-09-24,sei,L1,1329,138551,134490,82989,dune,False,,Other EVMs,,Sei Network
2024-09-24,scroll,L2,534352,284020,277360,198427,dune,False,,Other EVMs,,Scroll
2024-09-24,redstone,L2,690.0,1209,1170,1121,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-24,race,L2,6805.0,1,1,1,goldsky,True,modern,OP Chain,race,Race
2024-09-24,polynomial,L2,8008.0,332,332,332,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-24,polygon,L1,137,2554288,2337395,1817197,dune,False,,Other EVMs,,Polygon PoS
2024-09-24,orderly,L2,291.0,5355,5347,3936,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-24,op,L2,10.0,705522,673436,460839,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-24,mode,L2,34443.0,179143,169707,123289,goldsky,True,modern,OP Chain,mode,Mode
2024-09-24,mint,L2,185.0,103298,102379,97715,goldsky,True,modern,OP Chain,mint,Mint
2024-09-24,metal,L2,1750.0,44,44,29,goldsky,True,modern,OP Chain,metal,Metal
2024-09-24,mantle,L2,5000,345893,338889,244696,dune,False,,Other EVMs,,Mantle
2024-09-24,lyra,L2,957.0,6773,6769,5339,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-24,lisk,L2,1135.0,503,485,414,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-24,linea,L2,59144,290094,283581,188502,dune,False,,Other EVMs,,Linea
2024-09-24,kroma,L2,255.0,110522,110137,28325,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-24,ham,L3,5112.0,78981,78778,77452,goldsky,True,modern,OP Chain,ham,Ham
2024-09-24,gnosis,L1,100,113891,106879,58113,dune,False,,Other EVMs,,Gnosis
2024-09-24,fraxtal,L2,252.0,3672,3570,1765,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-24,fantom,L1,250,271723,249573,173911,dune,False,,Other EVMs,,Fantom
2024-09-24,ethereum,L1,1,1143247,1110729,632788,dune,False,,Other EVMs,,Ethereum
2024-09-24,cyber,L2,7560.0,33153,32982,23462,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-24,celo,L1,42220,1233810,1205250,1171022,dune,False,,Other EVMs,,Celo
2024-09-24,bob,L2,60808.0,20834,20445,8580,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-24,bnb,L1,56,3341242,3205267,2980515,dune,False,,Other EVMs,,BNB
2024-09-24,blast,L2,81457,568537,543899,218168,dune,False,,Other EVMs,,Blast
2024-09-24,base,L2,8453.0,4676058,4417085,2537528,goldsky,True,modern,OP Chain,base,Base
2024-09-24,avalanche_c,L1,43114,155652,146066,106689,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-24,arbitrum,L2,42161,1784005,1571082,1315367,dune,False,,Other EVMs,,Arbitrum One
2024-09-23,zora,L2,7777777.0,95646,95431,78615,goldsky,True,modern,OP Chain,zora,Zora
2024-09-23,zksync,L2,324,210620,208693,210620,dune,False,,Other EVMs,,zkSync Era
2024-09-23,zkevm,L2,1101,12326,10945,6845,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-23,swan,L2,254.0,7079,7079,6372,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-23,shape,L2,360.0,16,16,4,goldsky,True,modern,OP Chain,shape,Shape
2024-09-23,sei,L1,1329,126574,123071,76436,dune,False,,Other EVMs,,Sei Network
2024-09-23,scroll,L2,534352,279219,272213,195811,dune,False,,Other EVMs,,Scroll
2024-09-23,redstone,L2,690.0,2443,2373,2300,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-23,polynomial,L2,8008.0,344,344,342,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-23,polygon,L1,137,2826861,2537890,1979562,dune,False,,Other EVMs,,Polygon PoS
2024-09-23,orderly,L2,291.0,5838,5826,4383,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-23,op,L2,10.0,743276,706892,483492,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-23,mode,L2,34443.0,177517,157767,117952,goldsky,True,modern,OP Chain,mode,Mode
2024-09-23,mint,L2,185.0,115706,114644,108862,goldsky,True,modern,OP Chain,mint,Mint
2024-09-23,metal,L2,1750.0,40,40,22,goldsky,True,modern,OP Chain,metal,Metal
2024-09-23,mantle,L2,5000,318617,307848,246141,dune,False,,Other EVMs,,Mantle
2024-09-23,lyra,L2,957.0,5923,5923,4491,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-23,lisk,L2,1135.0,426,417,361,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-23,linea,L2,59144,356030,348341,270863,dune,False,,Other EVMs,,Linea
2024-09-23,kroma,L2,255.0,262025,261520,47301,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-23,ham,L3,5112.0,66886,66726,64612,goldsky,True,modern,OP Chain,ham,Ham
2024-09-23,gnosis,L1,100,117022,110314,61251,dune,False,,Other EVMs,,Gnosis
2024-09-23,fraxtal,L2,252.0,3886,3812,1915,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-23,fantom,L1,250,279102,255144,179830,dune,False,,Other EVMs,,Fantom
2024-09-23,ethereum,L1,1,1134290,1097588,632421,dune,False,,Other EVMs,,Ethereum
2024-09-23,cyber,L2,7560.0,34804,34673,21101,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-23,celo,L1,42220,1258119,1225152,1192776,dune,False,,Other EVMs,,Celo
2024-09-23,bob,L2,60808.0,25358,24871,9570,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-23,bnb,L1,56,3245866,3096577,2789931,dune,False,,Other EVMs,,BNB
2024-09-23,blast,L2,81457,642514,623984,231829,dune,False,,Other EVMs,,Blast
2024-09-23,base,L2,8453.0,4574512,4335688,2560093,goldsky,True,modern,OP Chain,base,Base
2024-09-23,avalanche_c,L1,43114,157103,148905,109788,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-23,arbitrum,L2,42161,1871208,1600534,1349680,dune,False,,Other EVMs,,Arbitrum One
2024-09-22,zora,L2,7777777.0,95759,95510,79647,goldsky,True,modern,OP Chain,zora,Zora
2024-09-22,zksync,L2,324,212574,210986,212574,dune,False,,Other EVMs,,zkSync Era
2024-09-22,zkevm,L2,1101,12477,10774,6869,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-22,swan,L2,254.0,7534,7534,5739,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-22,sei,L1,1329,95496,91787,50708,dune,False,,Other EVMs,,Sei Network
2024-09-22,scroll,L2,534352,279627,273080,195874,dune,False,,Other EVMs,,Scroll
2024-09-22,redstone,L2,690.0,2592,2546,2505,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-22,polynomial,L2,8008.0,356,355,354,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-22,polygon,L1,137,2751619,2476649,1979441,dune,False,,Other EVMs,,Polygon PoS
2024-09-22,orderly,L2,291.0,5474,5460,4199,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-22,op,L2,10.0,664518,637120,420924,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-22,mode,L2,34443.0,145537,133860,128187,goldsky,True,modern,OP Chain,mode,Mode
2024-09-22,mint,L2,185.0,121546,120366,113721,goldsky,True,modern,OP Chain,mint,Mint
2024-09-22,metal,L2,1750.0,35,35,27,goldsky,True,modern,OP Chain,metal,Metal
2024-09-22,mantle,L2,5000,317152,307806,251916,dune,False,,Other EVMs,,Mantle
2024-09-22,lyra,L2,957.0,5230,5224,3958,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-22,lisk,L2,1135.0,491,473,348,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-22,linea,L2,59144,284500,279769,219672,dune,False,,Other EVMs,,Linea
2024-09-22,kroma,L2,255.0,394090,394053,52972,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-22,ham,L3,5112.0,69357,69237,67434,goldsky,True,modern,OP Chain,ham,Ham
2024-09-22,gnosis,L1,100,98131,94228,53798,dune,False,,Other EVMs,,Gnosis
2024-09-22,fraxtal,L2,252.0,3413,3312,1701,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-22,fantom,L1,250,248934,227410,154033,dune,False,,Other EVMs,,Fantom
2024-09-22,ethereum,L1,1,1062849,1037128,605804,dune,False,,Other EVMs,,Ethereum
2024-09-22,cyber,L2,7560.0,22089,22065,19986,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-22,celo,L1,42220,1200270,1170004,1137003,dune,False,,Other EVMs,,Celo
2024-09-22,bob,L2,60808.0,18956,18620,6491,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-22,bnb,L1,56,3023803,2908076,2639257,dune,False,,Other EVMs,,BNB
2024-09-22,blast,L2,81457,639914,612899,235559,dune,False,,Other EVMs,,Blast
2024-09-22,base,L2,8453.0,4226996,4071249,2200188,goldsky,True,modern,OP Chain,base,Base
2024-09-22,avalanche_c,L1,43114,132407,126824,92659,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-22,arbitrum,L2,42161,1669369,1494159,1242869,dune,False,,Other EVMs,,Arbitrum One
2024-09-21,zora,L2,7777777.0,91136,90760,75732,goldsky,True,modern,OP Chain,zora,Zora
2024-09-21,zksync,L2,324,236826,235724,236826,dune,False,,Other EVMs,,zkSync Era
2024-09-21,zkevm,L2,1101,11517,10344,6425,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-21,swan,L2,254.0,5189,5186,4302,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-21,shape,L2,360.0,1,1,1,goldsky,True,modern,OP Chain,shape,Shape
2024-09-21,sei,L1,1329,90806,86088,47036,dune,False,,Other EVMs,,Sei Network
2024-09-21,scroll,L2,534352,266226,260323,184019,dune,False,,Other EVMs,,Scroll
2024-09-21,redstone,L2,690.0,1309,1278,1227,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-21,polynomial,L2,8008.0,270,270,269,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-21,polygon,L1,137,2470842,2249142,1797827,dune,False,,Other EVMs,,Polygon PoS
2024-09-21,orderly,L2,291.0,6087,6081,4679,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-21,op,L2,10.0,759261,735943,509076,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-21,mode,L2,34443.0,125560,114240,106633,goldsky,True,modern,OP Chain,mode,Mode
2024-09-21,mint,L2,185.0,122610,121575,116903,goldsky,True,modern,OP Chain,mint,Mint
2024-09-21,metal,L2,1750.0,68,68,53,goldsky,True,modern,OP Chain,metal,Metal
2024-09-21,mantle,L2,5000,299580,293471,240038,dune,False,,Other EVMs,,Mantle
2024-09-21,lyra,L2,957.0,4791,4785,3382,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-21,lisk,L2,1135.0,390,386,330,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-21,linea,L2,59144,280159,275642,208813,dune,False,,Other EVMs,,Linea
2024-09-21,kroma,L2,255.0,377997,377956,45485,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-21,ham,L3,5112.0,79877,79703,78107,goldsky,True,modern,OP Chain,ham,Ham
2024-09-21,gnosis,L1,100,94282,90897,49920,dune,False,,Other EVMs,,Gnosis
2024-09-21,fraxtal,L2,252.0,3638,3578,1855,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-21,fantom,L1,250,256382,236808,157363,dune,False,,Other EVMs,,Fantom
2024-09-21,ethereum,L1,1,1081880,1053076,606157,dune,False,,Other EVMs,,Ethereum
2024-09-21,cyber,L2,7560.0,49627,49409,40859,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-21,celo,L1,42220,1218999,1200321,1176788,dune,False,,Other EVMs,,Celo
2024-09-21,bob,L2,60808.0,17340,17093,6295,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-21,bnb,L1,56,2911805,2798655,2582693,dune,False,,Other EVMs,,BNB
2024-09-21,blast,L2,81457,621953,610292,215116,dune,False,,Other EVMs,,Blast
2024-09-21,base,L2,8453.0,4906319,4758098,2407540,goldsky,True,modern,OP Chain,base,Base
2024-09-21,avalanche_c,L1,43114,144312,138654,100541,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-21,arbitrum,L2,42161,1716130,1565232,1279718,dune,False,,Other EVMs,,Arbitrum One
2024-09-20,zora,L2,7777777.0,93375,93063,81035,goldsky,True,modern,OP Chain,zora,Zora
2024-09-20,zksync,L2,324,292142,290466,292142,dune,False,,Other EVMs,,zkSync Era
2024-09-20,zkevm,L2,1101,11394,10043,6190,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-20,swan,L2,254.0,4413,4411,2992,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-20,sei,L1,1329,88244,84736,44192,dune,False,,Other EVMs,,Sei Network
2024-09-20,scroll,L2,534352,259365,250154,173216,dune,False,,Other EVMs,,Scroll
2024-09-20,redstone,L2,690.0,3179,3129,3088,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-20,polynomial,L2,8008.0,356,356,354,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-20,polygon,L1,137,2817656,2487731,1936855,dune,False,,Other EVMs,,Polygon PoS
2024-09-20,orderly,L2,291.0,7649,7641,6150,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-20,op,L2,10.0,886601,807292,572490,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-20,mode,L2,34443.0,157634,148824,102701,goldsky,True,modern,OP Chain,mode,Mode
2024-09-20,mint,L2,185.0,131445,130538,126096,goldsky,True,modern,OP Chain,mint,Mint
2024-09-20,metal,L2,1750.0,136,136,99,goldsky,True,modern,OP Chain,metal,Metal
2024-09-20,mantle,L2,5000,353543,346461,251934,dune,False,,Other EVMs,,Mantle
2024-09-20,lyra,L2,957.0,6020,6017,4514,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-20,lisk,L2,1135.0,576,549,476,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-20,linea,L2,59144,314188,307726,200157,dune,False,,Other EVMs,,Linea
2024-09-20,kroma,L2,255.0,413390,413344,19954,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-20,ham,L3,5112.0,64885,64761,63304,goldsky,True,modern,OP Chain,ham,Ham
2024-09-20,gnosis,L1,100,140284,128937,60576,dune,False,,Other EVMs,,Gnosis
2024-09-20,fraxtal,L2,252.0,4125,4020,2082,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-20,fantom,L1,250,272848,248972,168938,dune,False,,Other EVMs,,Fantom
2024-09-20,ethereum,L1,1,1155858,1113052,630291,dune,False,,Other EVMs,,Ethereum
2024-09-20,cyber,L2,7560.0,58824,58786,27439,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-20,celo,L1,42220,1342552,1294150,1248617,dune,False,,Other EVMs,,Celo
2024-09-20,bob,L2,60808.0,23009,22549,9521,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-20,bnb,L1,56,3345979,3190553,2926833,dune,False,,Other EVMs,,BNB
2024-09-20,blast,L2,81457,549030,541429,213848,dune,False,,Other EVMs,,Blast
2024-09-20,base,L2,8453.0,5235855,5025851,2675852,goldsky,True,modern,OP Chain,base,Base
2024-09-20,avalanche_c,L1,43114,202808,192818,145062,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-20,arbitrum,L2,42161,1944102,1704261,1374888,dune,False,,Other EVMs,,Arbitrum One
2024-09-19,zora,L2,7777777.0,88395,88088,77859,goldsky,True,modern,OP Chain,zora,Zora
2024-09-19,zksync,L2,324,217929,215817,217930,dune,False,,Other EVMs,,zkSync Era
2024-09-19,zkevm,L2,1101,10804,9320,6191,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-19,swan,L2,254.0,3156,3153,2458,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-19,sei,L1,1329,91625,88074,43191,dune,False,,Other EVMs,,Sei Network
2024-09-19,scroll,L2,534352,233829,227898,154621,dune,False,,Other EVMs,,Scroll
2024-09-19,redstone,L2,690.0,5580,5392,5353,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-19,polynomial,L2,8008.0,400,400,399,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-19,polygon,L1,137,2828769,2545401,2049838,dune,False,,Other EVMs,,Polygon PoS
2024-09-19,orderly,L2,291.0,6017,6000,6000,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-19,op,L2,10.0,732072,694695,473283,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-19,mode,L2,34443.0,155747,145213,100162,goldsky,True,modern,OP Chain,mode,Mode
2024-09-19,mint,L2,185.0,144234,143275,138665,goldsky,True,modern,OP Chain,mint,Mint
2024-09-19,metal,L2,1750.0,24,24,16,goldsky,True,modern,OP Chain,metal,Metal
2024-09-19,mantle,L2,5000,323318,316590,241012,dune,False,,Other EVMs,,Mantle
2024-09-19,lyra,L2,957.0,4225,4225,4217,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-19,lisk,L2,1135.0,382,376,329,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-19,linea,L2,59144,498197,476227,323330,dune,False,,Other EVMs,,Linea
2024-09-19,kroma,L2,255.0,184550,184506,29566,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-19,ham,L3,5112.0,82725,82497,81518,goldsky,True,modern,OP Chain,ham,Ham
2024-09-19,gnosis,L1,100,97177,93280,49575,dune,False,,Other EVMs,,Gnosis
2024-09-19,fraxtal,L2,252.0,2844,2772,2332,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-19,fantom,L1,250,279489,252230,165408,dune,False,,Other EVMs,,Fantom
2024-09-19,ethereum,L1,1,1177772,1143607,654715,dune,False,,Other EVMs,,Ethereum
2024-09-19,cyber,L2,7560.0,54925,54896,36156,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-19,celo,L1,42220,1282893,1243605,1204888,dune,False,,Other EVMs,,Celo
2024-09-19,bob,L2,60808.0,25934,25223,11434,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-19,bnb,L1,56,3110208,2961056,2656547,dune,False,,Other EVMs,,BNB
2024-09-19,blast,L2,81457,536122,527750,227568,dune,False,,Other EVMs,,Blast
2024-09-19,base,L2,8453.0,4615428,4380037,2463303,goldsky,True,modern,OP Chain,base,Base
2024-09-19,avalanche_c,L1,43114,174024,163120,121611,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-19,arbitrum,L2,42161,1736758,1523319,1261790,dune,False,,Other EVMs,,Arbitrum One
2024-09-18,zora,L2,7777777.0,106209,105758,93785,goldsky,True,modern,OP Chain,zora,Zora
2024-09-18,zksync,L2,324,205982,202388,205983,dune,False,,Other EVMs,,zkSync Era
2024-09-18,zkevm,L2,1101,12913,10755,7499,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-18,swan,L2,254.0,1157,1157,774,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-18,sei,L1,1329,91623,87909,44996,dune,False,,Other EVMs,,Sei Network
2024-09-18,scroll,L2,534352,243461,234727,169672,dune,False,,Other EVMs,,Scroll
2024-09-18,redstone,L2,690.0,7625,7299,7255,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-18,polynomial,L2,8008.0,353,353,351,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-18,polygon,L1,137,2900520,2636318,2125484,dune,False,,Other EVMs,,Polygon PoS
2024-09-18,orderly,L2,291.0,5115,5115,5115,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-18,op,L2,10.0,659831,626954,408456,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-18,mode,L2,34443.0,150643,135646,90188,goldsky,True,modern,OP Chain,mode,Mode
2024-09-18,mint,L2,185.0,154869,153422,149575,goldsky,True,modern,OP Chain,mint,Mint
2024-09-18,metal,L2,1750.0,18,18,16,goldsky,True,modern,OP Chain,metal,Metal
2024-09-18,mantle,L2,5000,282182,271409,233562,dune,False,,Other EVMs,,Mantle
2024-09-18,lyra,L2,957.0,5995,5995,5985,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-18,lisk,L2,1135.0,497,470,428,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-18,linea,L2,59144,550919,525504,344447,dune,False,,Other EVMs,,Linea
2024-09-18,kroma,L2,255.0,88641,88608,25642,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-18,ham,L3,5112.0,74714,74605,72830,goldsky,True,modern,OP Chain,ham,Ham
2024-09-18,gnosis,L1,100,115924,110776,63639,dune,False,,Other EVMs,,Gnosis
2024-09-18,fraxtal,L2,252.0,2698,2600,2174,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-18,fantom,L1,250,297453,261200,169544,dune,False,,Other EVMs,,Fantom
2024-09-18,ethereum,L1,1,1131630,1093993,636188,dune,False,,Other EVMs,,Ethereum
2024-09-18,cyber,L2,7560.0,72162,72142,55743,goldsky,True,modern,OP Chain,cyber,Cyber
2024-09-18,celo,L1,42220,1242772,1213172,1175366,dune,False,,Other EVMs,,Celo
2024-09-18,bob,L2,60808.0,19862,19376,9113,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-09-18,bnb,L1,56,2979175,2855019,2430928,dune,False,,Other EVMs,,BNB
2024-09-18,blast,L2,81457,567751,557262,234277,dune,False,,Other EVMs,,Blast
2024-09-18,base,L2,8453.0,4863290,4662273,2416136,goldsky,True,modern,OP Chain,base,Base
2024-09-18,avalanche_c,L1,43114,141579,134099,100967,dune,False,,Other EVMs,,Avalanche C-Chain
2024-09-18,arbitrum,L2,42161,1664344,1430341,1144551,dune,False,,Other EVMs,,Arbitrum One
2024-09-17,zora,L2,7777777.0,109662,109429,97217,goldsky,True,modern,OP Chain,zora,Zora
2024-09-17,zksync,L2,324,251628,249075,251629,dune,False,,Other EVMs,,zkSync Era
2024-09-17,zkevm,L2,1101,13696,11883,6826,dune,False,,Other EVMs,,Polygon zkEVM
2024-09-17,swan,L2,254.0,983,983,677,goldsky,True,modern,OP Chain,swan,SwanChain
2024-09-17,sei,L1,1329,77500,75513,36141,dune,False,,Other EVMs,,Sei Network
2024-09-17,scroll,L2,534352,214051,208181,143352,dune,False,,Other EVMs,,Scroll
2024-09-17,redstone,L2,690.0,7039,6738,6655,goldsky,True,modern,OP Chain,redstone,Redstone
2024-09-17,race,L2,6805.0,1,1,0,goldsky,True,modern,OP Chain,race,Race
2024-09-17,polynomial,L2,8008.0,264,263,262,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-09-17,polygon,L1,137,2794361,2564863,2097540,dune,False,,Other EVMs,,Polygon PoS
2024-09-17,orderly,L2,291.0,5933,5821,5820,goldsky,True,modern,OP Chain,orderly,Orderly
2024-09-17,op,L2,10.0,576020,550694,361245,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-09-17,mode,L2,34443.0,126618,117913,73061,goldsky,True,modern,OP Chain,mode,Mode
2024-09-17,mint,L2,185.0,155195,154148,149392,goldsky,True,modern,OP Chain,mint,Mint
2024-09-17,metal,L2,1750.0,16,16,13,goldsky,True,modern,OP Chain,metal,Metal
2024-09-17,mantle,L2,5000,309275,302303,227838,dune,False,,Other EVMs,,Mantle
2024-09-17,lyra,L2,957.0,4171,4171,4169,goldsky,True,modern,OP Chain,lyra,Derive
2024-09-17,lisk,L2,1135.0,479,454,396,goldsky,True,modern,OP Chain,lisk,Lisk
2024-09-17,linea,L2,59144,428348,415441,280001,dune,False,,Other EVMs,,Linea
2024-09-17,kroma,L2,255.0,288858,288823,22125,goldsky,True,modern,OP Chain,kroma,Kroma
2024-09-17,ham,L3,5112.0,77848,77745,76074,goldsky,True,modern,OP Chain,ham,Ham
2024-09-17,gnosis,L1,100,107738,102980,56579,dune,False,,Other EVMs,,Gnosis
2024-09-17,fraxtal,L2,252.0,2268,2197,1696,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-09-17,fantom,L1,250,302924,273633,173074,dune,False,,Other EVMs,,Fantom
2024-09-17,ethereum,L1,1,1143341,1085619,637225,dune,False,,Other EVMs,,Ethereum
2024-09-17,cyber,L2,7560.0,87692,87672,72549,goldsky,True,modern,OP Chain,cyber,Cyber
