dt,blockchain,layer,num_qualified_txs,source,display_name_lower,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
2024-05-17,ethereum,L1,619599.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-17,celo,L1,568188.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-17,bob,L2,53732.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-17,bnb,L1,2482905.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-17,blast,L2,478843.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-17,base,L2,1204709.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-17,avalanche_c,L1,123763.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-17,arbitrum,L2,1978820.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-16,zora,L2,63281.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-16,zksync,L2,760410.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-16,scroll,L2,251701.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-16,polygon,L1,4272368.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-16,optimism,L2,397130.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-16,mode,L2,71971.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-16,metal,L2,2.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-16,gnosis,L1,134103.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-16,fraxtal,L2,8450.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-16,fantom,L1,84073.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-16,ethereum,L1,653467.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-16,celo,L1,564046.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-16,bob,L2,35721.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-16,bnb,L1,2568741.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-16,blast,L2,452054.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-16,base,L2,1237001.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-16,avalanche_c,L1,138045.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-16,arbitrum,L2,1954771.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-15,zora,L2,75693.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-15,zksync,L2,806900.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-15,scroll,L2,254646.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-15,polygon,L1,4045438.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-15,optimism,L2,397376.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-15,mode,L2,54096.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-15,metal,L2,1.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-15,gnosis,L1,122943.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-15,fraxtal,L2,7829.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-15,fantom,L1,97296.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-15,ethereum,L1,644821.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-15,celo,L1,557354.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-15,bob,L2,40667.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-15,bnb,L1,2492619.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-15,blast,L2,477503.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-15,base,L2,1254093.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-15,avalanche_c,L1,124725.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-15,arbitrum,L2,1516741.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-14,zora,L2,83442.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-14,zksync,L2,834149.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-14,scroll,L2,255198.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-14,polygon,L1,3997596.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-14,optimism,L2,341775.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-14,mode,L2,52553.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-14,gnosis,L1,138211.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-14,fraxtal,L2,7839.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-14,fantom,L1,85155.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-14,ethereum,L1,634818.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-14,celo,L1,554177.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-14,bob,L2,11136.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-14,bnb,L1,2349551.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-14,blast,L2,454418.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-14,base,L2,1226099.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-14,avalanche_c,L1,115173.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-14,arbitrum,L2,1731183.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-13,zora,L2,79059.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-13,zksync,L2,781529.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-13,scroll,L2,244614.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-13,polygon,L1,4011908.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-13,optimism,L2,356410.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-13,mode,L2,54717.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-13,metal,L2,1.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-13,gnosis,L1,125158.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-13,fraxtal,L2,7873.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-13,fantom,L1,87995.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-13,ethereum,L1,628416.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-13,celo,L1,547484.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-13,bob,L2,10236.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-13,bnb,L1,2412489.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-13,blast,L2,422823.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-13,base,L2,1207951.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-13,avalanche_c,L1,119936.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-13,arbitrum,L2,1635881.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-12,zora,L2,73831.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-12,zksync,L2,749641.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-12,scroll,L2,264759.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-12,polygon,L1,3699017.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-12,optimism,L2,279514.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-12,mode,L2,50397.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-12,metal,L2,1.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-12,gnosis,L1,124221.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-12,fraxtal,L2,7952.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-12,fantom,L1,90932.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-12,ethereum,L1,568594.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-12,celo,L1,523528.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-12,bob,L2,6084.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-12,bnb,L1,2174669.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-12,blast,L2,385372.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-12,base,L2,1231467.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-12,avalanche_c,L1,89215.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-12,arbitrum,L2,1110457.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-11,zora,L2,71771.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-11,zksync,L2,757230.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-11,scroll,L2,222429.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-11,polygon,L1,3697979.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-11,optimism,L2,295493.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-11,mode,L2,45264.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-11,gnosis,L1,116906.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-11,fraxtal,L2,8053.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-11,fantom,L1,93669.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-11,ethereum,L1,623214.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-11,celo,L1,526690.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-11,bob,L2,6587.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-11,bnb,L1,2122336.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-11,blast,L2,369076.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-11,base,L2,1285168.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-11,avalanche_c,L1,97661.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-11,arbitrum,L2,994571.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-10,zora,L2,75050.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-10,zksync,L2,857305.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-10,scroll,L2,352165.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-10,polygon,L1,4181777.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-10,optimism,L2,367466.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-10,mode,L2,109407.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-10,metal,L2,7.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-10,gnosis,L1,122995.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-10,fraxtal,L2,8364.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-10,fantom,L1,87039.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-10,ethereum,L1,643884.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-10,celo,L1,568382.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-10,bob,L2,7932.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-10,bnb,L1,2368762.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-10,blast,L2,483617.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-10,base,L2,1425339.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-10,avalanche_c,L1,149272.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-10,arbitrum,L2,1284898.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-09,zora,L2,71060.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-09,zksync,L2,913177.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-09,scroll,L2,415232.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-09,polygon,L1,4205454.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-09,optimism,L2,372971.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-09,mode,L2,131157.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-09,metal,L2,3.0,goldsky,metal,True,1750.0,modern,OP Chain,metal,Metal
2024-05-09,gnosis,L1,128284.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-09,fraxtal,L2,8305.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-09,fantom,L1,91764.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-09,ethereum,L1,623346.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-09,celo,L1,571229.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-09,bob,L2,7259.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-09,bnb,L1,2424332.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-09,blast,L2,530124.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-09,base,L2,1473780.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-09,avalanche_c,L1,145805.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-09,arbitrum,L2,1148202.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-08,zora,L2,92745.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-08,zksync,L2,895239.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-08,scroll,L2,313933.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-08,polygon,L1,4185015.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-08,optimism,L2,376543.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-08,mode,L2,182171.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-08,gnosis,L1,93864.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-08,fraxtal,L2,8542.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-08,fantom,L1,87597.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-08,ethereum,L1,635086.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-08,celo,L1,547005.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-08,bob,L2,5541.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-08,bnb,L1,2424384.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-08,blast,L2,520993.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-08,base,L2,1444161.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-08,avalanche_c,L1,133744.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-08,arbitrum,L2,1210639.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-07,zora,L2,80457.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-07,zksync,L2,958233.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-07,scroll,L2,378496.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-07,polygon,L1,3835189.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-07,optimism,L2,369939.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-07,mode,L2,331629.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-07,gnosis,L1,107039.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-07,fraxtal,L2,8063.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-07,fantom,L1,89883.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-07,ethereum,L1,678193.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-07,celo,L1,537517.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-07,bob,L2,4775.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-07,bnb,L1,2518328.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-07,blast,L2,488097.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-07,base,L2,1494361.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-07,avalanche_c,L1,116818.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-07,arbitrum,L2,1106323.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-06,zora,L2,71288.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-06,zksync,L2,941102.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-06,scroll,L2,265535.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-06,polygon,L1,3863079.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-06,optimism,L2,381709.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-06,mode,L2,109904.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-06,gnosis,L1,113379.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-06,fraxtal,L2,8499.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-06,fantom,L1,87322.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-06,ethereum,L1,660361.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-06,celo,L1,520833.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-06,bob,L2,4851.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-06,bnb,L1,2430629.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-06,blast,L2,541922.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-06,base,L2,1520438.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-06,avalanche_c,L1,128452.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-06,arbitrum,L2,979727.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-05,zora,L2,68008.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-05,zksync,L2,835766.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-05,scroll,L2,258450.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-05,polygon,L1,3504857.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-05,optimism,L2,304960.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-05,mode,L2,109432.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-05,gnosis,L1,116126.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-05,fraxtal,L2,8254.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-05,fantom,L1,52906.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-05,ethereum,L1,632331.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-05,celo,L1,504496.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-05,bob,L2,5141.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-05,bnb,L1,2185126.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-05,blast,L2,506492.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-05,base,L2,1440313.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-05,avalanche_c,L1,106757.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-05,arbitrum,L2,947335.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-04,zora,L2,68926.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-04,zksync,L2,853893.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-04,scroll,L2,297815.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-04,polygon,L1,3499664.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-04,optimism,L2,322110.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-04,mode,L2,158943.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-04,gnosis,L1,105765.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-04,fraxtal,L2,7948.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-04,fantom,L1,80414.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-04,ethereum,L1,629491.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-04,celo,L1,496652.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-04,bob,L2,4618.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-04,bnb,L1,2231960.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-04,blast,L2,533567.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-04,base,L2,1500583.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-04,avalanche_c,L1,115763.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-04,arbitrum,L2,899801.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-03,zora,L2,91039.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-03,zksync,L2,949218.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-03,scroll,L2,311287.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-03,polygon,L1,3846697.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-03,optimism,L2,362443.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-03,mode,L2,222405.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-03,gnosis,L1,141307.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-03,fraxtal,L2,8322.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-03,fantom,L1,86476.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-03,ethereum,L1,665786.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-03,celo,L1,530171.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-03,bob,L2,5994.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-03,bnb,L1,2373669.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-03,blast,L2,455603.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-03,base,L2,1618684.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-03,avalanche_c,L1,127385.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-03,arbitrum,L2,1020879.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-02,zora,L2,76027.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-02,zksync,L2,988954.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-02,scroll,L2,311083.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-02,polygon,L1,4000538.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-02,optimism,L2,399235.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-02,mode,L2,132139.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-02,gnosis,L1,156070.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-02,fraxtal,L2,8515.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-02,fantom,L1,96632.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-02,ethereum,L1,690745.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-02,celo,L1,540221.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-02,bob,L2,6367.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-05-02,bnb,L1,2445548.0,dune,bnb,False,,,Other EVMs,,BNB
2024-05-02,blast,L2,464859.0,flipside,blast,False,81457.0,modern,OP Stack Fork,blast,Blast
2024-05-02,base,L2,1429470.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2024-05-02,avalanche_c,L1,132144.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2024-05-02,arbitrum,L2,1005923.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2024-05-01,zora,L2,79297.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2024-05-01,zksync,L2,972989.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2024-05-01,scroll,L2,212185.0,dune,scroll,False,,,Other EVMs,,Scroll
2024-05-01,polygon,L1,4277344.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2024-05-01,optimism,L2,491831.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2024-05-01,mode,L2,126653.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2024-05-01,gnosis,L1,163002.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2024-05-01,fraxtal,L2,8944.0,goldsky,fraxtal,True,252.0,modern,OP Chain,fraxtal,Fraxtal
2024-05-01,fantom,L1,99380.0,dune,fantom,False,,,Other EVMs,,Fantom
2024-05-01,ethereum,L1,688845.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2024-05-01,celo,L1,545462.0,dune,celo,True,,modern,OP Chain,celo,Celo
2024-05-01,bob,L2,5288.0,goldsky,bob (build on bitcoin),True,60808.0,modern,OP Chain,bob,BOB (Build on Bitcoin)
