alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_secs_between_l1_txs_inbox,avg_secs_between_l1_txs_output,calldata_bytes_l1_inbox,chain_id,chain_version,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,share_elapsed,last_updated
OP Stack fork,,39.11797552149903,1.0778258360866828,1.079013193218934,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-05-15 00:00:00.000 UTC,,,,3.0782706638012e-05,0.0906596445749776,0.00224154563177705,0.0011172311486540123,0.0011243144831230378,2078544,1036560.0,1041984.0,0.0010864484420160002,3.1997483389443984,6.595725758184409,3.2904079835193754,3.305317774665034,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.40160690378596,1.0093503009311338,1.011769925268827,1515.7894736842106,43200.0,31874.0,42026,modern,base,eigenda base,2024-08-28 00:00:00.000 UTC,,,,0.000509746787043216,1.2728075485620411,0.0018936747687733086,0.0017179424739932165,0.000175732294780092,1875716,1702028.0,173688.0,0.0012081956869499997,3.0160686700839032,4.724825570599256,4.288876218645944,0.43594935195331175,Donatuz,57.0,59,57.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.477323547257773,1.011879260982905,1.011008180509707,1800.0,43200.0,26132.0,42026,modern,base,eigenda base,2024-07-17 00:00:00.000 UTC,,,,0.000418608658348352,1.4466447727886687,0.0016141846866787222,0.0014385846978223521,0.00017559998885637,1595384,1421696.0,173688.0,0.0010199760394740002,3.5248535398459957,5.581157238866979,4.971498312634665,0.6096589262323132,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0042809195000002,,43200.0,,8853,modern,,,2024-09-10 00:00:00.000 UTC,,,,,,0.00017444359571715,,0.00017444359571715,173700,,173700.0,,,0.4120284959392555,,0.4120284959392555,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0045333345305005,,3600.0,,5112,modern,,,2024-09-09 00:00:00.000 UTC,,,,,,0.0022466990746775363,,0.0022466990746775363,2236560,,2236560.0,,,5.212955420641319,,5.212955420641319,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0109413767048643,,43200.0,,8853,modern,,,2024-07-15 00:00:00.000 UTC,,,,,,0.000175576254540594,,0.000175576254540594,173676,,173676.0,,,0.5940232638543905,,0.5940232638543905,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.013785583,,43200.0,,8853,modern,,,2024-07-22 00:00:00.000 UTC,,,,,,0.0001760945557671,,0.0001760945557671,173700,,173700.0,,,0.6128378561564765,,0.6128378561564765,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.000996015,,43200.0,,8853,modern,,,2024-06-08 00:00:00.000 UTC,,,,,,0.00017384898390114,,0.00017384898390114,173676,,173676.0,,,0.6418366481688313,,0.6418366481688313,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0015123840008637,,43200.0,,8853,modern,,,2024-09-02 00:00:00.000 UTC,,,,,,0.00017392664665512601,,0.00017392664665512601,173664,,173664.0,,,0.43235459750239164,,0.43235459750239164,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0026444215860022,,3600.0,,5112,modern,,,2024-09-02 00:00:00.000 UTC,,,,,,0.0022424984710085073,,0.0022424984710085073,2236584,,2236584.0,,,5.592881547191843,,5.592881547191843,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0037884299056246,,3600.0,,5112,modern,,,2024-08-03 00:00:00.000 UTC,,,,,,0.002245008959867406,,0.002245008959867406,2236536,,2236536.0,,,6.646230522350598,,6.646230522350598,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0079957739644088,,3600.0,,5112,modern,,,2024-06-15 00:00:00.000 UTC,,,,,,0.0022541890132827987,,0.0022541890132827987,2236308,,2236308.0,,,7.979655537448669,,7.979655537448669,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.005490257739117,,43200.0,,8853,modern,,,2024-07-27 00:00:00.000 UTC,,,,,,0.00017461746012000602,,0.00017461746012000602,173664,,173664.0,,,0.5688476950673751,,0.5688476950673751,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0018260643368557,,3600.0,,5112,modern,,,2024-06-08 00:00:00.000 UTC,,,,,,0.002240415686110569,,0.002240415686110569,2236332,,2236332.0,,,8.265307721709982,,8.265307721709982,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.002726137015096,,43200.0,,8853,modern,,,2024-09-22 00:00:00.000 UTC,,,,,,0.000174161497285878,,0.000174161497285878,173688,,173688.0,,,0.4492602933201235,,0.4492602933201235,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0176362537567427,,3600.0,,5112,modern,,,2024-07-22 00:00:00.000 UTC,,,,,,0.002276065597877406,,0.002276065597877406,2236620,,2236620.0,,,7.941138499323906,,7.941138499323906,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.37406721409445,1.0018677413401225,1.0017342170873176,1252.1739130434783,7200.0,2829.0,4653,modern,base,celestia,2024-08-18 00:00:00.000 UTC,,,,4.111665908643601e-05,0.10863356717206066,0.002536758285491208,0.0014928230093064357,0.001043935276184772,2532168,1490040.0,1042128.0,0.0014517063502199998,3.8355062270323557,6.699358697166282,3.944139794204418,2.7552189029618646,Gold,69.0,81,69.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.47063916670246,1.004711763901892,1.0046519464408594,1136.842105263158,7200.0,3116.0,4653,modern,base,celestia,2024-08-25 00:00:00.000 UTC,,,,4.542499050195201e-05,0.1256236772176307,0.002695920927097472,0.0016489450034569515,0.00104697592364052,2683340,1641212.0,1042128.0,0.0016035200129549997,4.434563604731353,7.455784172580283,4.560187281948984,2.8955968906312988,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,33.746446084610874,1.0060953953493201,1.006138337587486,1763.265306122449,7200.0,2166.0,4653,modern,base,celestia,2024-06-11 00:00:00.000 UTC,,,,3.1820370848395995e-05,0.11244254489251017,0.002115452874108104,0.001067084898215396,0.001048367975892708,2102592,1060620.0,1041972.0,0.001035264527367,3.660994407719663,7.4889857906547,3.773436952612173,3.715548838042527,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.51407584340609,1.005470697084683,1.0051523927827226,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-09-24 00:00:00.000 UTC,,,,4.1851759060936003e-05,0.11038353112207823,0.00256757201722651,0.001519893637009936,0.0010476783802165742,2553932,1511624.0,1042308.0,0.001478041877949,3.8982991599786962,6.773073563097567,4.008682691100774,2.7643908719967927,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.48936330048554,1.0038063603534166,1.0037071821494907,1289.55223880597,7200.0,2747.0,4653,modern,base,celestia,2024-09-29 00:00:00.000 UTC,,,,3.995148931332401e-05,0.10636527905382849,0.0024984308898264524,0.0014523070421593241,0.001046123847667128,2489060,1446800.0,1042260.0,0.0014123555528459996,3.76021209686319,6.654129084577056,3.866577375917019,2.7875517086600365,Gold,67.0,79,67.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.697358293445724,1.0090065584135626,1.0091646754392314,1371.4285714285713,7854.545454545455,2583.0,4653,modern,base,celestia,2024-10-01 00:00:00.000 UTC,,,,3.7740937634044e-05,0.09716651760656006,0.00233682258065344,0.0013726565580920442,0.0009641660225613959,2315814,1360404.0,955410.0,0.001334915620458,3.4368628548303395,6.018415489802161,3.5340293724369003,2.4843861173652604,Gold,63.0,74,63.0,11.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.50212154024347,1.004540851302829,1.0043129846901782,1136.842105263158,7200.0,3116.0,4653,modern,base,celestia,2024-09-17 00:00:00.000 UTC,,,,4.536910094255601e-05,0.10546668874111767,0.0026954076883781894,0.0016486162816875555,0.001046791406690634,2683460,1641164.0,1042296.0,0.001603247180745,3.7269973933474487,6.262973377082694,3.832464082088568,2.430509294994126,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.471020009732133,1.0080396815206623,1.004234594740224,1489.655172413793,43200.0,31459.0,42026,modern,base,eigenda base,2024-08-04 00:00:00.000 UTC,,,,0.000502490426564312,1.4338371011527253,0.001904707482986552,0.001730283984695312,0.00017442349829124002,1890172,1716484.0,173688.0,0.0012277935581310002,3.503464237394266,5.442878131410093,4.937301338546989,0.5055767928631036,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.5416566730647463,1.0288316685893721,1.0379645250000002,1464.406779661017,43200.0,32000.0,42026,modern,base,eigenda base,2024-07-24 00:00:00.000 UTC,,,,0.0005219003492488998,1.7893676752975416,0.0019769143735633996,0.0017966199355708998,0.0001802944379925,1919972,1746272.0,173700.0,0.0012747195863220002,4.370445936424201,6.780439745358398,6.159813611721745,0.6206261336366536,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.398443971550043,1.0048513510188997,1.0059978815467043,1489.655172413793,43200.0,32263.0,42026,modern,base,eigenda base,2024-08-26 00:00:00.000 UTC,,,,0.000513816461234196,1.400827495555151,0.0019124312595832802,0.0017377014995331962,0.000174729760050084,1903000,1729312.0,173688.0,0.001223885038299,3.3374792478531186,5.215123561667295,4.73830674340827,0.47681681825902517,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.219726263880604,1.0041139858737478,1.0046830190000002,1489.655172413793,43200.0,34813.0,42026,modern,base,eigenda base,2024-09-10 00:00:00.000 UTC,,,,0.0005542453785458159,1.3054721894662007,0.0019517751131171168,0.0017772616727168167,0.0001745134404003,1943680,1769980.0,173700.0,0.001223016294171,2.880556280134354,4.594220447322141,4.1860284696005525,0.40819197772158844,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.2065533058678,1.0510633828448515,1.0561710699516094,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-05-11 00:00:00.000 UTC,,,,3.05928963962e-05,0.08928382736150017,0.0022126899522061753,0.0011121385738951997,0.0011005513783109758,2100128,1058108.0,1042020.0,0.001081545677499,3.1564631981835047,6.457943833007986,3.2457470255450054,3.2121968074629814,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4941982641242952,1.0161512567515743,1.0187603065,1600.0,43200.0,29360.0,42026,modern,base,eigenda base,2024-07-20 00:00:00.000 UTC,,,,0.0004725066475657401,1.6563916998671315,0.0018017804601797895,0.0016248217949407394,0.00017695866523905,1772696,1598996.0,173700.0,0.001152315147375,4.039493545302095,6.314436394543789,5.695885245169228,0.6185511493745617,Donatuz,54.0,56,54.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0057792421236353,,43200.0,,8853,modern,,,2024-09-13 00:00:00.000 UTC,,,,,,0.00017469178500597,,0.00017469178500597,173688,,173688.0,,,0.4166054151203167,,0.4166054151203167,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0086741875,,43200.0,,8853,modern,,,2024-06-24 00:00:00.000 UTC,,,,,,0.00017518249818825,,0.00017518249818825,173676,,173676.0,,,0.5843515171054163,,0.5843515171054163,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.006790033111733,,43200.0,,8853,modern,,,2024-06-13 00:00:00.000 UTC,,,,,,0.000174843184310316,,0.000174843184310316,173664,,173664.0,,,0.6107012304265533,,0.6107012304265533,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.004807367193174,,43200.0,,8853,modern,,,2024-08-24 00:00:00.000 UTC,,,,,,0.000174522981993048,,0.000174522981993048,173688,,173688.0,,,0.48516726805073607,,0.48516726805073607,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0031499844999998,,43200.0,,8853,modern,,,2024-08-14 00:00:00.000 UTC,,,,,,0.000174223076708022,,0.000174223076708022,173676,,173676.0,,,0.4688383132700088,,0.4688383132700088,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0047178479999999,,43200.0,,8853,modern,,,2024-09-20 00:00:00.000 UTC,,,,,,0.0001745194901976,,0.0001745194901976,173700,,173700.0,,,0.44509836380654355,,0.44509836380654355,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0094435089881109,,3600.0,,5112,modern,,,2024-08-28 00:00:00.000 UTC,,,,,,0.002257741541072988,,0.002257741541072988,2236620,,2236620.0,,,5.635393628092717,,5.635393628092717,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.005324128839628,,3600.0,,969,modern,,,2024-06-26 00:00:00.000 UTC,,,,,,0.0022482143919170913,,0.0022482143919170913,2236308,,2236308.0,,,7.611225478349135,,7.611225478349135,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0052144900721722,,3600.0,,5112,modern,,,2024-10-04 00:00:00.000 UTC,,,,,,0.0022482707702113406,,0.0022482707702113406,2236608,,2236608.0,,,5.378813404795136,,5.378813404795136,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.1379254144911553,,43200.0,,8853,modern,,,2024-05-07 00:00:00.000 UTC,,,,,,0.000197616679182192,,0.000197616679182192,173664,,173664.0,,,0.6055311062008073,,0.6055311062008073,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0296159595243966,,3600.0,,5112,modern,,,2024-06-27 00:00:00.000 UTC,,,,,,0.00230252605182057,,0.00230252605182057,2236296,,2236296.0,,,7.865163458681621,,7.865163458681621,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0124252845,,43200.0,,8853,modern,,,2024-06-20 00:00:00.000 UTC,,,,,,0.000175833973710822,,0.000175833973710822,173676,,173676.0,,,0.6174656472819171,,0.6174656472819171,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.59039592378006,1.007289766839861,1.008025772152031,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-08-06 00:00:00.000 UTC,,,,4.1915382723336e-05,0.10460835028730019,0.002573123180913588,0.0015226312990323358,0.001050491881881252,2553740,1511612.0,1042128.0,0.0014807159163089999,3.695479796458836,6.4255107344480376,3.8000881467461367,2.6254225877019013,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,39.29017344444005,1.0838972640577507,1.0760965568888563,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-04-29 00:00:00.000 UTC,,,,3.099526643820801e-05,0.09895388964559988,0.0022448002235904378,0.001123563568333208,0.0011212366552572298,2078544,1036596.0,1041948.0,0.001092568301895,3.4880918491271715,7.1680929097793715,3.587045738772771,3.5810471710066003,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.486891809203186,1.0053659752107704,1.0055509822056696,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-07-10 00:00:00.000 UTC,,,,2.9312496118128004e-05,0.09083536139781548,0.002111795139296304,0.001063834038865128,0.001047961100431176,2100332,1058156.0,1042176.0,0.0010345215427470002,3.2058329212579206,6.545151235560272,3.296668282655735,3.2484829529045376,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.48524969019804,1.0040765465560448,1.0044579355646337,1136.842105263158,7200.0,3116.0,4653,modern,base,celestia,2024-08-31 00:00:00.000 UTC,,,,4.5348067773103996e-05,0.1143535992385542,0.0026946159674309782,0.001647854281452104,0.001046761685978874,2683280,1641164.0,1042116.0,0.001602506213679,4.041010912230035,6.794154551760564,4.15536451146859,2.6387900402919744,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.380528174284299,1.0018869634347387,1.002299506,1489.655172413793,43200.0,32366.0,42026,modern,base,eigenda base,2024-08-10 00:00:00.000 UTC,,,,0.0005139809824812398,1.3439460160483894,0.001908349717805296,0.0017342743488012401,0.00017407536900405598,1904684,1731008.0,173676.0,0.0012202933663200003,3.190890199603902,4.989557065300694,4.534836215652292,0.4547208496484022,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.67488758124026,1.0081190625477674,1.0108640831795346,1763.265306122449,7854.545454545455,2009.0,4653,modern,base,celestia,2024-06-18 00:00:00.000 UTC,,,,2.9320323349791997e-05,0.10084369250531887,0.0020322216965073885,0.0010666746501767925,0.0009655470463305959,2013254,1058084.0,955170.0,0.001037354326827,3.5678431876182866,6.984267022294623,3.6686868801236043,3.3155801421710187,Gold,49.0,60,49.0,11.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.474816025797004,1.0055159310611113,1.0052855014868962,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-07-13 00:00:00.000 UTC,,,,4.1901781681012e-05,0.13196936744001547,0.0025676585110585657,0.0015200102785390118,0.001047648232519554,2553812,1511672.0,1042140.0,0.0014781084968579997,4.655301159895701,8.086487326926882,4.787270527335717,3.299216799591165,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,37.811013382604415,1.0405384850996293,1.0417569232381036,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-04-20 00:00:00.000 UTC,,,,2.9680782374408e-05,0.09162873642587611,0.002164062160798898,0.001078543112729408,0.00108551904806949,2078532,1036524.0,1042008.0,0.0010488623303549999,3.2380167844479644,6.680958432303418,3.3296455208738407,3.351312911429578,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.50654296169881,1.0038757645830625,1.003781609868531,1329.2307692307693,6646.153846153846,2665.0,4653,modern,base,celestia,2024-09-25 00:00:00.000 UTC,,,,3.874570816172799e-05,0.10133426229819675,0.0025424399519430223,0.001409036007665728,0.001133403944277294,2532730,1403596.0,1129134.0,0.001370290299504,3.5837853357043365,6.6478779831374535,3.6851195980025335,2.9627583851349204,Gold,65.0,78,65.0,13.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.35916662025888,1.0556230590707636,1.064907524471036,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-04-17 00:00:00.000 UTC,,,,3.0110410411264003e-05,0.0916208011618301,0.002203795237658692,0.0010941786356802638,0.001109616601978428,2078508,1036524.0,1041984.0,0.0010640682252690001,3.2378203946055724,6.710108896576014,3.329441195767402,3.3806677008086123,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3252319066995697,1.0043618045812488,1.0045825854995165,1464.406779661017,43200.0,33817.0,42026,modern,base,eigenda base,2024-09-28 00:00:00.000 UTC,,,,0.000538503077381668,1.44315023591251,0.001957378803586882,0.0017829069184676681,0.000174471885119214,1948840,1775164.0,173676.0,0.0012444038410860002,3.334865218866678,5.246745605896479,4.778015454779187,0.4687301511172924,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3191264029588705,1.0091357470056979,1.0099833232762192,1489.655172413793,43200.0,33560.0,42026,modern,base,eigenda base,2024-10-01 00:00:00.000 UTC,,,,0.000536931299144744,1.3820791621445807,0.0019414862350299435,0.0017660642515767435,0.0001754219834532,1923764,1750076.0,173688.0,0.001229132952432,3.1639377252768544,5.0013181903287185,4.546016887421435,0.45530130290728354,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.57493850728125,1.0061564061814046,1.005856723124177,1183.5616438356165,6646.153846153846,2993.0,4653,modern,base,celestia,2024-09-06 00:00:00.000 UTC,,,,4.363095149274401e-05,0.10140412001062753,0.002721827832562516,0.0015860687370737442,0.001135759095488772,2705510,1576364.0,1129146.0,0.0015424377855810002,3.5848551002750444,6.3232065779828455,3.686259220285672,2.6369473576971734,Gold,73.0,86,73.0,13.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.58055010266826,1.0083437977166214,1.0080239156253985,1329.2307692307693,7200.0,2665.0,4653,modern,base,celestia,2024-10-02 00:00:00.000 UTC,,,,3.9014937815439986e-05,0.09555756792621148,0.002466075513552118,0.0014154041221044397,0.001050671391447678,2446000,1403692.0,1042308.0,0.0013763891842889999,3.371178010320975,6.043596042959239,3.4667355782471874,2.576860464712051,Gold,65.0,77,65.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4486122963863286,1.003617628276148,1.004133624,1489.655172413793,43200.0,31555.0,42026,modern,base,eigenda base,2024-08-03 00:00:00.000 UTC,,,,0.000501755103500752,1.4854957016815795,0.0018985809077505518,0.0017241628972617519,0.0001744180104888,1891648,1717948.0,173700.0,0.0012224077937609999,3.61896406028998,5.625681662899527,5.10445976197156,0.5212219009279678,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.429638362472254,1.0030642213271093,1.0029019124303407,1136.842105263158,7200.0,3116.0,4653,modern,base,celestia,2024-09-01 00:00:00.000 UTC,,,,4.5326481759396007e-05,0.11248073452786005,0.002691369127468603,0.0016462169632713967,0.0010451521641972061,2683316,1641188.0,1042128.0,0.0016008904815120002,3.9727086409443193,6.684401839270393,4.085189375472179,2.5992124637982137,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
