alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Stack fork,0.0008881511897274643,Infinity,15.530462646247639,6.160421025658033,0.0,81457,ethereum,ethereum,2024-06-26 00:00:00.000 UTC,0.0002221136242278401,250085376.0,0.7451114677910033,0.0,0.0,0.117427400032948,0.10426068289144089,0.013166717141507115,8836308,6699000.0,2137308.0,0.10403856926721305,351.0196071975106,396.1797154271764,351.76471866530153,44.41499676187486,Blast,1908.0,343,319.0,24.0,ethereum,ethereum,270.846394984326,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000007e-09,Infinity,4.044363228851852,2.9074840033635647,0.0,34443,ethereum,ethereum,2024-08-03 00:00:00.000 UTC,1.3893631999999993e-11,13893632.0,4.1130641326079985e-08,0.0,0.0,0.011089105227782484,0.004586307915411631,0.006502797312370853,3370572,1134000.0,2236572.0,0.004586307901518,13.555649299872751,32.76266590571068,13.55564934100339,19.207016564707295,Mode,106.0,78,54.0,24.0,ethereum,ethereum,1600.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.011142061281338e-09,Infinity,9.100590519208907,9.635164361,0.0,1750,ethereum,ethereum,2024-06-08 00:00:00.000 UTC,4.757913600000002e-11,47054848.0,1.755213594624e-07,0.0,0.0,0.07040501901319723,0.0686093519718951,0.001795667041302126,7725366,7539000.0,186366.0,0.06860935192431598,253.12036511166255,259.75003992792466,253.12036528718372,6.629674640740946,Metal,359.0,361,359.0,2.0,ethereum,ethereum,240.66852367688023,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,300.8278497111495,8.261536994938716,7.572471560715166,492.0,424,ethereum,ethereum,2024-06-27 00:00:00.000 UTC,,,,5.8827933947539996e-05,0.20174558287311126,0.01792348396591303,0.00214069641998054,0.01578278754593249,2343348,259116.0,2084232.0,0.0020818684860329996,7.13932847091886,61.46688466860454,7.341074053791972,54.12581061481257,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,2.4285714285714293e-09,Infinity,7.8608948896875,5.8419050395200705,0.0,60808,ethereum,ethereum bitcoin,2024-07-10 00:00:00.000 UTC,6.684671999999999e-12,2752512.0,2.0568684625920005e-08,0.0,0.0,0.0036559294921238335,0.0026412606896196716,0.001014668802504162,509688,336000.0,173688.0,0.0026412606829349997,8.193761738580287,11.339435947666331,8.193761759148972,3.1456741885173587,BOB (Build on Bitcoin),21.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,236.82319031225933,6.506263852774886,8.143545247850485,533.0,957,ethereum,celestia,2024-06-17 00:00:00.000 UTC,,,,5.015960087214401e-05,0.17775717193366916,0.01880010799545887,0.001826386338640144,0.01697372165681873,2365028,280712.0,2084316.0,0.001776226737768,6.294641408177022,66.59427569930261,6.472398580110692,60.121877119191915,Derive,13.0,37,13.0,24.0,ethereum,ethereum,6646.153846153846,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0389610389610384e-09,Infinity,7.610146057181819,7.45017808912453,0.0,62050,ethereum,ethereum,2024-07-19 00:00:00.000 UTC,1.0485760000000004e-11,10092544.0,3.6145315184639995e-08,0.0,0.0,0.028968734100509395,0.012305606184948758,0.016663127915560638,3853608,1617000.0,2236608.0,0.012305606174463,42.41633394995204,99.86597764217899,42.416333986097335,57.44964365608165,Optopia,77.0,101,77.0,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,14.336562868777778,8.317423027087399,0.0,60808,ethereum,ethereum bitcoin,2024-05-31 00:00:00.000 UTC,6.946815999999999e-12,6946816.0,2.6150566625280004e-08,0.0,0.0,0.004154246959874572,0.0027096103891458157,0.001444636570728756,362688,189000.0,173688.0,0.002709610382199,10.207981624328282,15.650095050342868,10.207981650478848,5.44211339986402,BOB (Build on Bitcoin),53.0,11,9.0,2.0,ethereum,ethereum,9600.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,4.44054580896687e-09,Infinity,8.76537815237037,7.673518077394212,0.0,48900,ethereum,ethereum,2024-07-04 00:00:00.000 UTC,2.9858201599999994e-10,67239936.0,9.411030810623999e-07,0.0,0.0,0.3561281309174968,0.09442941913406804,0.26169871178342874,44877137,10773000.0,34104137.0,0.09442941883548607,298.0633443583598,1122.131486412945,298.06334529946264,824.0681411134822,Zircuit,513.0,622,513.0,109.0,ethereum,ethereum,168.42105263157896,792.6605504587156,,2024-08-28 21:25:31.559620
OP Chain,1.924000000000001e-08,Infinity,4.835590027639999,4.014894962761136,0.0,7777777,ethereum,ethereum,2024-07-14 00:00:00.000 UTC,2.521825280000001e-10,13107200.0,8.049477786009599e-07,0.0,0.0,0.014058464978783276,0.005077369781204529,0.008981095197578748,3286944,1050000.0,2236944.0,0.005077369529022,16.23895480647861,44.93699509928249,16.238955611426388,28.698039487856104,Zora,100.0,74,50.0,24.0,ethereum,ethereum,1728.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,4.405660377358478e-09,Infinity,18.748246817994758,15.329044326555765,0.0,8453,ethereum,ethereum,2024-06-13 00:00:00.000 UTC,3.3053736959999953e-09,750256128.0,1.1526007200153596e-05,0.0,0.0,0.407553136360162,0.3756023800570807,0.03195075630308132,22118328,20034000.0,2084328.0,0.37560237675170693,1313.7215498066,1425.4227773496527,1313.7215613326075,111.70121601704517,Base,5724.0,978,954.0,24.0,ethereum,ethereum,90.56603773584905,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,14.459192840051633,2.9638018806032203,2.6173301123631396,48732.0,169,ethereum,celestia,2024-06-30 00:00:00.000 UTC,,,,0.0032676938797892153,11.190706357366086,0.02748277157962143,0.011116711080219218,0.016366060499402212,10003788,3750828.0,6252960.0,0.007849017200430004,26.688541284868975,93.53511737465014,37.87924764223503,55.65586973241511,Manta Pacific,142.0,214,142.0,72.0,ethereum,ethereum,608.4507042253521,1200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,9.119383235416667,8.774314222696251,0.0,1135,ethereum,ethereum,2024-06-08 00:00:00.000 UTC,1.5728640000000005e-12,1572864.0,5.80613701632e-09,0.0,0.0,0.005568657557522555,0.0022980845768978634,0.003270572980624692,624744,252000.0,372744.0,0.002298084575325,8.483101494302593,20.551258094255054,8.48310150010873,12.068156594146325,Lisk,12.0,16,12.0,4.0,ethereum,ethereum,7200.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,,232.49337101523702,6.3568275122571,5.9242384604037985,1850.0,252,ethereum,fraxtalda,2024-07-21 00:00:00.000 UTC,,,,0.00018745549900073594,0.6553520137402751,0.01956038673985122,0.006862297008721734,0.012698089731129488,3222929,1079516.0,2143413.0,0.006674841509720998,23.33591249812062,68.45686710479154,23.9912645118609,44.46560259293064,Fraxtal,50.0,73,50.0,23.0,ethereum,ethereum,1728.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,16.31256521625,14.055121599729205,0.0,1135,ethereum,ethereum,2024-05-30 00:00:00.000 UTC,1.048576e-12,1048576.0,3.961244876799999e-09,0.0,0.0,0.007979641864407236,0.0027405109573785764,0.005239130907028659,540756,168000.0,372756.0,0.00274051095633,10.371135817457482,30.129466379914103,10.371135821418726,19.758330558495377,Lisk,8.0,12,8.0,4.0,ethereum,ethereum,10800.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,,125.58057001974034,3.4615152778736262,3.483738757887872,1968.0,291,ethereum,celestia,2024-07-26 00:00:00.000 UTC,,,,9.892362703802e-05,0.3212449673571634,0.010849364052366934,0.0035881098146160204,0.007261254237750913,3120900,1036572.0,2084328.0,0.0034891861875780005,11.330839794217477,35.254788271847836,11.652084761574638,23.602703510273198,Orderly,48.0,72,48.0,24.0,ethereum,ethereum,1800.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.1111111111111113e-09,Infinity,10.489948347750001,13.63585840816495,0.0,185,ethereum,ethereum,2024-06-10 00:00:00.000 UTC,1.3107200000000003e-12,1179648.0,4.825314754560001e-09,0.0,0.0,0.004130696298930074,0.0017623113237327198,0.002368384975197354,341688,168000.0,173688.0,0.0017623113224219998,6.492031271473526,15.261206583158245,6.4920312762988415,8.769175306859402,Mint,9.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.007575757575756e-09,Infinity,2.2747119637803035,2.413118424526668,0.0,62050,ethereum,ethereum,2024-08-19 00:00:00.000 UTC,1.7432575999999992e-11,17301504.0,4.570441842687995e-08,0.0,0.0,0.011702527809748755,0.006305501581031579,0.0053970262287171755,5008536,2772000.0,2236536.0,0.006305501563599001,16.505948817841553,30.59441950938028,16.50594886354596,14.088470645834319,Optopia,132.0,156,132.0,24.0,ethereum,ethereum,654.5454545454545,3600.0,,2024-08-28 21:25:31.559620
OP Chain,2.4999999999999996e-09,Infinity,4.8068932682500005,4.99365383399435,0.0,254,ethereum,ethereum,2024-07-25 00:00:00.000 UTC,2.6214400000000006e-12,1048576.0,8.315950858240001e-09,0.0,0.0,0.001738265285959639,0.0008075580716874399,0.000930707214272199,354378,168000.0,186378.0,0.0008075580690659999,2.56358646543329,5.502709693815605,2.5635864737492406,2.9391232200663646,SwanChain,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,355.30577867615915,9.789645371952519,9.481703970615843,492.0,424,ethereum,ethereum,2024-06-18 00:00:00.000 UTC,,,,6.9932143047776e-05,0.24000811092525667,0.022299983555801203,0.0025368887016877758,0.019763094854113428,2343480,259140.0,2084340.0,0.0024669565586399995,8.466757773342513,76.66966623955328,8.706765884267769,67.96290035528551,Public Goods Network,12.0,36,12.0,24.0,ethereum,ethereum,7200.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0056925996204956e-09,Infinity,3.3146982034456536,4.539953383429775,0.0,255,ethereum,ethereum,2024-08-27 00:00:00.000 UTC,6.946816000000011e-11,69074944.0,1.8189222412287993e-07,0.0,0.0,0.04185975036204252,0.012807993927582164,0.02905175643446036,10263131,3864000.0,6399131.0,0.012807993858113998,33.208581637427905,108.28483076976582,33.208581819320166,75.07624895044565,Kroma,527.0,218,184.0,34.0,ethereum,ethereum,469.5652173913044,2541.176470588235,,2024-08-28 21:25:31.559620
OP Stack fork,,292.26309979422683,8.026326662852613,7.556448444098286,328.0,aevo,ethereum,ethereum,2024-06-01 00:00:00.000 UTC,,,,3.7995710939812e-05,0.14414950976780036,0.011230118919308878,0.001386499773047812,0.009843619146261065,1475422,172744.0,1302678.0,0.0013485040621079999,5.115962504631137,42.60020862585024,5.260112014398938,37.3400966114513,Aevo,8.0,23,8.0,15.0,ethereum,ethereum,10800.0,5760.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.2142857142857144e-09,Infinity,2.020298158714286,1.9504184271226317,0.0,56026,ethereum,ethereum,2024-08-24 00:00:00.000 UTC,2.2282240000000007e-12,1835008.0,6.16683667456e-09,0.0,0.0,0.004774590088087801,0.0005939676608902241,0.004180622427197577,2437449,294000.0,2143449.0,0.000593967658662,1.6448426963739493,13.208966873000426,1.644842702540786,11.56412417045964,Lambda Chain,14.0,37,14.0,23.0,ethereum,ethereum,6171.428571428572,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,10.75296683425,11.372276746501196,0.0,1135,ethereum,ethereum,2024-07-18 00:00:00.000 UTC,5.24288e-13,524288.0,1.8000052224e-09,0.0,0.0,0.004082630741450867,0.0009032492146012881,0.003179381526849579,363573,84000.0,279573.0,0.000903249214077,3.104415311616968,14.005780990322595,3.1044153134169736,10.901365676905622,Lisk,4.0,7,4.0,3.0,ethereum,ethereum,21600.0,28800.0,,2024-08-28 21:25:31.559620
OP Stack fork,,98.1917025047307,2.7098864701250003,2.4406181680497356,328.0,888888888,ethereum,celestia,2024-08-19 00:00:00.000 UTC,,,,1.2920738689556e-05,0.03371062856260299,0.0055553476003173926,0.00046818166567055597,0.005087165934646837,2257144,172768.0,2084376.0,0.000455260926981,1.1877906037158774,14.48480620030931,1.2215012322784804,13.263304968030829,Ancient8,8.0,32,8.0,24.0,ethereum,ethereum,10800.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,95.58196452873834,2.3554046901270382,2.4685536896488354,5984.0,7560,ethereum,eigenda,2024-08-11 00:00:00.000 UTC,,,,0.00021995867826359194,0.5802216026312288,0.01444668073272742,0.008925523424673593,0.005521157308053827,6025976,3789380.0,2236596.0,0.008705564746409999,22.9640623356774,38.05980494927624,23.544283938308624,14.515521010967616,Cyber,176.0,200,176.0,24.0,ethereum,ethereum,490.90909090909093,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.2409972299169002e-09,Infinity,7.749935011016619,3.7326000045148406,0.0,1750,ethereum,ethereum,2024-08-08 00:00:00.000 UTC,5.872025600000006e-11,47316992.0,1.4630310248447999e-07,0.0,0.0,0.059447931900878735,0.05875225737723727,0.000695674523641467,7767378,7581000.0,186378.0,0.05875225731851699,147.29248620327039,149.06166080477988,147.29248634957355,1.769174455206317,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0752688172043017e-09,Infinity,3.795715303127659,2.658422505277014,0.0,7777777,ethereum,ethereum,2024-08-23 00:00:00.000 UTC,1.3107199999999995e-11,12189696.0,3.520318930944001e-08,0.0,0.0,0.009692921883518203,0.003746371017294199,0.005946550866224004,3223872,987000.0,2236872.0,0.0037463710041869985,10.07925963797008,26.084990098255002,10.079259673173272,16.00573042508173,Zora,93.0,71,47.0,24.0,ethereum,ethereum,1838.2978723404256,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.064399421128798e-09,Infinity,48.57519670718864,45.517428149840875,0.0,81457,ethereum,ethereum,2024-08-05 00:00:00.000 UTC,1.9280691200000075e-10,181141504.0,4.580509063577595e-07,0.0,0.0,0.8327590858147407,0.7354770535363495,0.0972820322783911,17278248,15141000.0,2137248.0,0.7354770533435429,1711.8372690542544,1937.7096915507539,1711.8372695123057,225.87242203844804,Blast,1382.0,745,721.0,24.0,ethereum,ethereum,119.83356449375867,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.4561403508771926e-09,Infinity,5.687659899929826,5.8452186837247755,0.0,62050,ethereum,ethereum,2024-06-28 00:00:00.000 UTC,1.0878976000000006e-11,7471104.0,3.7127341998080003e-08,0.0,0.0,0.019881451495614866,0.006808128911094978,0.013073322584519887,3433584,1197000.0,2236584.0,0.006808128900215999,23.325963351092433,68.18353485888217,23.325963388219762,44.85757147066241,Optopia,57.0,81,57.0,24.0,ethereum,ethereum,1515.7894736842106,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,161.14650588989375,3.967518558862525,3.9150339736854476,850.0,2702128,ethereum,altda,2024-07-12 00:00:00.000 UTC,,,,5.2555450450872e-05,0.16326313523211328,0.0108920150659769,0.0021355247993448717,0.00875649026663203,2774884,538252.0,2236632.0,0.0020829693488939992,6.470885726463645,33.82692592293759,6.634148861695758,27.192777061241834,Xterio,25.0,49,25.0,24.0,ethereum,ethereum,3456.0,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,4.765950865400001,1.9833304105188403,0.0,1135,ethereum,ethereum,2024-08-27 00:00:00.000 UTC,6.5536e-13,655360.0,1.73109673984e-09,0.0,0.0,0.001239746951990647,0.00050042484152236,0.000739322110468287,477768,105000.0,372768.0,0.000500424840867,1.312914613751356,3.2730865087294303,1.312914615482453,1.9601718932469772,Lisk,5.0,9,5.0,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,2.61842026975,3.504430042197759,0.0,254,ethereum,ethereum,2024-08-03 00:00:00.000 UTC,1.5728640000000005e-12,1572864.0,4.6516941619199995e-09,0.0,0.0,0.001312990571954598,0.000659841909549864,0.000653148662404734,438378,252000.0,186378.0,0.000659841907977,1.951211575975281,3.8712994402144445,1.9512115806269752,1.9200878595874693,SwanChain,12.0,14,12.0,2.0,ethereum,ethereum,7200.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0666666666666667e-09,Infinity,8.620521732133332,9.605663607894051,0.0,56026,ethereum,ethereum,2024-07-15 00:00:00.000 UTC,2.0971520000000006e-12,1966080.0,7.049415229440001e-09,0.0,0.0,0.023304253330542868,0.0027154643477191515,0.020588788982823715,2458401,315000.0,2143401.0,0.0027154643456219997,9.186073783120586,78.78276240267142,9.186073790170001,69.59668861250142,Lambda Chain,15.0,38,15.0,23.0,ethereum,ethereum,5760.0,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,,509.8318334207039,13.918451819184664,14.529664734134666,851.0,252,ethereum,fraxtalda,2024-06-11 00:00:00.000 UTC,,,,0.00018830417168306,0.6632598104531554,0.040762721604085006,0.006911290761527061,0.03385143084255794,2826371,496556.0,2329815.0,0.006722986589844001,23.67982116880469,143.4251861263007,24.343080979257845,119.08210514704285,Fraxtal,23.0,48,23.0,25.0,ethereum,ethereum,3756.521739130435,3456.0,,2024-08-28 21:25:31.559620
OP Chain,3.84e-09,Infinity,6.3517976388749995,4.3292322440704805,0.0,60808,ethereum,ethereum bitcoin,2024-06-28 00:00:00.000 UTC,1.2582912000000001e-11,3276800.0,4.319369494528e-08,0.0,0.0,0.002886035807679168,0.002134204019244912,0.000751831788434256,509664,336000.0,173664.0,0.002134204006662,7.314793124982244,9.881319832538676,7.314793168175939,2.566526664362738,BOB (Build on Bitcoin),25.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.3046218487394964e-09,Infinity,3.3107479207710107,2.241913568964897,0.0,48900,ethereum,ethereum,2024-08-13 00:00:00.000 UTC,8.139571200000029e-11,62390272.0,2.1756812197888003e-07,0.0,0.0,0.10699776027094896,0.033094236297422704,0.07390352397352624,42960484,9996000.0,32964484.0,0.033094236216027015,88.75956205168808,287.1041914820421,88.75956226925616,198.34462921278595,Zircuit,476.0,582,476.0,106.0,ethereum,ethereum,181.51260504201682,815.0943396226415,,2024-08-28 21:25:31.559620
OP Chain,1.0190476190476178e-09,Infinity,8.919524963616354,7.910767865176025,0.0,255,ethereum,ethereum,2024-06-08 00:00:00.000 UTC,2.804940799999998e-11,27525120.0,1.0348813877248002e-07,0.0,0.0,0.07482225863271197,0.029782293881564413,0.04503996475114756,9032501,3339000.0,5693501.0,0.029782293853514996,109.87911932747045,276.05046254910303,109.87911943095862,166.1713431181444,Kroma,210.0,186,159.0,27.0,ethereum,ethereum,543.3962264150944,3200.0,,2024-08-28 21:25:31.559620
OP Stack fork,6.564062499999994e-08,Infinity,17.39631322233593,9.179296494991766,0.0,81457,ethereum,ethereum,2024-07-05 00:00:00.000 UTC,6.607601663999991e-09,100663296.0,1.9739426338897923e-05,0.0,0.0,0.06638028038235853,0.04676129654924067,0.019618983833117862,4825308,2688000.0,2137308.0,0.046761289941639,137.81278068462345,195.5793646132273,137.8128004240498,57.766564189177515,Blast,768.0,152,128.0,24.0,ethereum,ethereum,675.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,14.268049122686229,4.330332906882424,3.748195803386641,82554.0,169,ethereum,celestia,2024-07-09 00:00:00.000 UTC,,,,0.0072826956874118476,22.35070210572092,0.042107766950434014,0.01867040354133984,0.023437363409094178,10564512,4311540.0,6252972.0,0.011387707853927996,34.93239603546445,129.1580112379596,57.28309814118538,71.87491309677425,Manta Pacific,143.0,215,143.0,72.0,ethereum,ethereum,604.1958041958042,1200.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.1014492753623193e-09,Infinity,12.216032272942027,12.311501299810995,0.0,62050,ethereum,ethereum,2024-05-31 00:00:00.000 UTC,9.961472e-12,9043968.0,3.751028457471999e-08,0.0,0.0,0.04638396022221124,0.017701030773454474,0.02868292944875676,3778767,1449000.0,2329767.0,0.017701030763492998,66.70996927864006,174.88312049001928,66.7099693161503,108.17315117386899,Optopia,69.0,94,69.0,25.0,ethereum,ethereum,1252.1739130434783,3456.0,,2024-08-28 21:25:31.559620
OP Chain,1.2631578947368451e-09,Infinity,5.788526839243768,2.6078100045,0.0,1750,ethereum,ethereum,2024-07-27 00:00:00.000 UTC,5.976883200000008e-11,47316992.0,1.960133630361601e-07,0.0,0.0,0.04436882914737452,0.04388282202807588,0.000486007119298647,7767366,7581000.0,186366.0,0.043882821968306986,143.51879451462662,145.106525066724,143.5187947106399,1.5877303560841187,Metal,361.0,363,361.0,2.0,ethereum,ethereum,239.33518005540165,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.4117647058823528e-09,Infinity,6.2968316966249995,5.128924383660633,0.0,60808,ethereum,ethereum bitcoin,2024-08-07 00:00:00.000 UTC,3.1457280000000006e-12,2228224.0,7.71439460352e-09,0.0,0.0,0.0030065680715609766,0.0021157354532117287,0.0008908326183492479,509688,336000.0,173688.0,0.0021157354500659998,5.133439290222581,7.27589459542111,5.133439297936976,2.142455297484134,BOB (Build on Bitcoin),17.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
