date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_3d,daily_avg_tvl_3d,flow_direction_3d,abs_cumul_net_dollar_flow_3d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_14d,daily_avg_tvl_14d,flow_direction_14d,abs_cumul_net_dollar_flow_14d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
2024-07-08,symbiosis,Optimism,101362.32269,Symbiosis,Cross Chain,Symbiosis,2628.3614785617715,2628.3614785617715,1,1,37338.460388569496,1,37338.460388569496,2628.3614785617715,101362.32269,1,2628.3614785617715,3284.792830856865,100541.35078666666,1,3284.792830856865,-6765.525363224757,107072.86984000001,-1,6765.525363224757,-3614.7605997176493,109471.72784928571,-1,3614.7605997176493,-6457.37151552226,116091.19185966667,-1,6457.37151552226,13529.163471752043,102614.45420844445,1,13529.163471752043,6286.9312563722015,94243.48657044445,1,6286.9312563722015,45717.54291420089,91032.49489038358,1,45717.54291420089,2.5930359613011067
2024-07-08,tangible-rwa,Arbitrum,2453.53638,Tangible RWA,RWA,parent#tangible,0.0,0.0,1,1,-4424.28100769007,-1,4424.28100769007,0.0,2453.53638,1,0.0,0.0,2463.74231,1,0.0,0.0,2493.811447142857,1,0.0,0.0,2511.0207507142854,1,0.0,0.0,2554.112566333333,1,0.0,0.0,2604.148601111111,1,0.0,0.0,2552.928472,1,0.0,-4424.28100769007,3934.1134566554056,-1,4424.28100769007,0.0
2024-07-08,synthetix-v3,Arbitrum,17958288.800640002,Synthetix V3,Derivatives,parent#synthetix,366767.94605492114,366767.94605492114,1,1,9842353.926342253,1,9842353.926342253,366767.94605492114,17958288.800640002,1,366767.94605492114,-429232.27957624884,17784022.97628,-1,429232.27957624884,4843053.422079658,17119188.666527145,1,4843053.422079658,9842353.926342253,16100348.420474546,1,9842353.926342253,9842353.926342253,16100348.420474546,1,9842353.926342253,9842353.926342253,16100348.420474546,1,9842353.926342253,9842353.926342253,16100348.420474546,1,9842353.926342253,9842353.926342253,16100348.420474546,1,9842353.926342253,2.0423323743510027
2024-07-08,synthetix,Optimism,117862313.00723,Synthetix,Synthetics,parent#synthetix,-21149.938691320625,-21149.938691320625,1,1,7434751.443611872,1,7434751.443611872,-21149.938691320625,117862313.00723,-1,21149.938691320625,-7133473.017031732,118358553.91910338,-1,7133473.017031732,-5855576.724452671,109733643.37311144,-1,5855576.724452671,-7725561.045427726,119334535.29179,-1,7725561.045427726,-6135541.434717461,149334540.25403866,-1,6135541.434717461,1355395.2768935247,198134998.51023,1,1355395.2768935247,-8574135.638841823,236892320.69311202,-1,8574135.638841823,7434751.443611872,215016010.9472005,1,7434751.443611872,-0.017944615332657884
2024-07-08,synthetix,Ethereum,214906940.49684,Synthetix,Synthetics,parent#synthetix,198507.98682998164,198507.98682998164,1,1,26282199.31482839,1,26282199.31482839,198507.98682998164,214906940.49684,1,198507.98682998164,-486226.49759142054,215652754.02358332,-1,486226.49759142054,331622.9275276945,195210711.67799854,1,331622.9275276945,13457.80023074997,208647200.70134857,1,13457.80023074997,848234.8063524847,257801004.30980733,1,848234.8063524847,77489.10212976133,338689657.56878024,1,77489.10212976133,16846797.05416648,406669353.2452049,1,16846797.05416648,26282199.31482839,362853818.05874145,1,26282199.31482839,0.09236927684655234
2024-07-08,synfutures-v3,Blast,44142923.43833,SynFutures V3,Derivatives,parent#synfutures,2184823.384319136,2184823.384319136,1,1,43731848.341578275,1,43731848.341578275,2184823.384319136,44142923.43833,1,2184823.384319136,339492.3816469407,43144368.91625666,1,339492.3816469407,2076140.020598613,45924187.14522571,1,2076140.020598613,-1339911.247998624,47247129.50280571,-1,1339911.247998624,-9506235.467504513,54607124.15688467,-1,9506235.467504513,-4654439.937966771,57764796.24850655,-1,4654439.937966771,43731848.341578275,49301318.5023879,1,43731848.341578275,43731848.341578275,49301318.5023879,1,43731848.341578275,4.949430654205424
2024-07-08,syncswap,zkSync Era,35123225.77105,SyncSwap,Dexes,SyncSwap,-519711.6276315566,-519711.6276315566,1,1,-62720791.767967105,-1,62720791.767967105,-519711.6276315566,35123225.77105,-1,519711.6276315566,-713104.9141064184,35768718.40169666,-1,713104.9141064184,-2619215.9697309434,38303573.86134715,-1,2619215.9697309434,-6641591.133564245,40777783.49340357,-1,6641591.133564245,-12183497.843998265,45604644.45650734,-1,12183497.843998265,-14954722.797032584,50148097.133114666,-1,14954722.797032584,-16412195.177878555,52058537.80822456,-1,16412195.177878555,-64046621.17067252,53232388.79919282,-1,64046621.17067252,-1.479680798737809
2024-07-08,syncswap,Scroll,18988611.17673,SyncSwap,Dexes,SyncSwap,71516.07255674165,71516.07255674165,1,1,18568327.99270004,1,18568327.99270004,71516.07255674165,18988611.17673,1,71516.07255674165,207228.02955144836,19089074.861676667,1,207228.02955144836,694552.7519829376,19550155.067558568,1,694552.7519829376,3500245.7381257457,19122714.446133573,1,3500245.7381257457,7176622.952558439,16766069.785394667,1,7176622.952558439,7623244.664119481,14190604.854862558,1,7623244.664119481,12612972.278158309,11309520.921946833,1,12612972.278158309,18568327.99270004,8683262.392760456,1,18568327.99270004,0.37662613600926514
2024-07-08,syncswap,Linea,27816670.471720003,SyncSwap,Dexes,SyncSwap,104213.79483133351,104213.79483133351,1,1,27011034.123572737,1,27011034.123572737,104213.79483133351,27816670.471720003,1,104213.79483133351,-27411.79509531823,27973350.76071,-1,27411.79509531823,986326.3349907642,29008523.34845286,1,986326.3349907642,4662369.420463779,28527682.93543929,1,4662369.420463779,11335902.33725341,24896779.763637003,1,11335902.33725341,17903725.5747127,16987544.611628667,1,17903725.5747127,19224065.14802079,12915909.230174221,1,19224065.14802079,27011034.123572737,8546545.177414576,1,27011034.123572737,0.37464510692350167
2024-07-08,synapse,Terra,5545.1912,Synapse,Cross Chain,Synapse,0.0,0.0,1,1,0.0,1,0.0,0.0,5545.1912,1,0.0,0.0,5467.681063333333,1,0.0,0.0,5912.81467,1,0.0,0.0,6209.9356342857145,1,0.0,0.0,6699.975786,1,0.0,0.0,7380.223596777779,1,0.0,0.0,9040.599309833333,1,0.0,0.0,8026.9125183561655,1,0.0,0.0
2024-07-08,synapse,Polygon,866974.11277,Synapse,Cross Chain,Synapse,-31649.57943813452,-31649.57943813452,1,1,-14062788.055514073,-1,14062788.055514073,-31649.57943813452,866974.11277,-1,31649.57943813452,-56006.7026768268,921505.4474533334,-1,56006.7026768268,46913.71296630318,923951.9774785715,1,46913.71296630318,-50525.19302461727,916308.1687449999,-1,50525.19302461727,-241618.59195050818,956609.4666073334,-1,241618.59195050818,-329454.6189041599,1108196.548411,-1,329454.6189041599,-297496.3480602798,1245037.9133647778,-1,297496.3480602798,-14169737.012113264,3384566.120088767,-1,14169737.012113264,-3.6505795238814533
2024-07-08,synapse,Optimism,1807057.2472899999,Synapse,Cross Chain,Synapse,-14725.709122687162,-14725.709122687162,1,1,-9829952.699950948,-1,9829952.699950948,-14725.709122687162,1807057.2472899999,-1,14725.709122687162,317378.2799265006,1753450.9236066665,1,317378.2799265006,284400.68063120934,1711532.0376900001,1,284400.68063120934,160042.33411182972,1708494.7672335713,1,160042.33411182972,-204382.4807613867,1987617.0564506666,-1,204382.4807613867,-352190.22364399984,2204713.0546572222,-1,352190.22364399984,-581796.9926042382,2423693.5783146108,-1,581796.9926042382,-10049300.63512857,3552599.000421835,-1,10049300.63512857,-0.814899978668133
2024-07-08,synapse,Moonriver,19773.20252,Synapse,Cross Chain,Synapse,0.8989958447054452,0.8989958447054452,1,1,-338417.1997340523,-1,338417.1997340523,0.8989958447054452,19773.20252,1,0.8989958447054452,0.8989958447054452,19948.370506666673,1,0.8989958447054452,0.8989958447054452,21952.917495714286,1,0.8989958447054452,104.03152945018198,23288.87148714286,1,104.03152945018198,713.3117590627344,25459.373377999997,1,713.3117590627344,2783.6848953779713,27879.045295777778,1,2783.6848953779713,-346510.05851784017,34150.116118,-1,346510.05851784017,-338721.00140318734,23352.637930602737,-1,338721.00140318734,0.004546536373134995
2024-07-08,synthetix-v3,Base,27593618.2278,Synthetix V3,Derivatives,parent#synthetix,-17161.931090001017,-17161.931090001017,1,1,21059045.111950003,1,21059045.111950003,-17161.931090001017,27593618.2278,-1,17161.931090001017,-1079308.9514000006,27876659.3326,-1,1079308.9514000006,-2487024.8938799985,28721580.147335712,-1,2487024.8938799985,-1512929.8192799985,29343190.94579571,-1,1512929.8192799985,1782934.6323099993,28231851.101316333,1,1782934.6323099993,15848255.26823,21867077.60574144,1,15848255.26823,21059045.111950003,21328112.350999787,1,21059045.111950003,21059045.111950003,21328112.350999787,1,21059045.111950003,-0.062195290767307655
2024-07-08,sushiswap,SKALE Europa,3103.67607,SushiSwap,Dexes,parent#sushi,-0.19064922588409594,-0.19064922588409594,1,1,19.287407695393295,1,19.287407695393295,-0.19064922588409594,3103.67607,-1,0.19064922588409594,0.0808684024434223,3130.8489133333337,1,0.0808684024434223,3103.6760700000004,2791.7804714285717,1,3103.6760700000004,19.287407695393295,2328.939595,1,19.287407695393295,19.287407695393295,2328.939595,1,19.287407695393295,19.287407695393295,2328.939595,1,19.287407695393295,19.287407695393295,2328.939595,1,19.287407695393295,19.287407695393295,2328.939595,1,19.287407695393295,-0.00614269084737622
2024-07-08,symbiosis,Mode,36167.97617,Symbiosis,Cross Chain,Symbiosis,-10846.318457910458,-10846.318457910458,1,1,36167.97617000001,1,36167.97617000001,-10846.318457910458,36167.97617,-1,10846.318457910458,8851.700356536885,41232.17557333335,1,8851.700356536885,4109.988549867088,40263.74349714286,1,4109.988549867088,8553.029885615762,37021.30327214285,1,8553.029885615762,4744.729875625011,42185.35852433333,1,4744.729875625011,17391.44482096743,42670.476852444444,1,17391.44482096743,36167.97617000001,52125.40416359477,1,36167.97617000001,36167.97617000001,52125.40416359477,1,36167.97617000001,-29.988734804871605
2024-07-08,symbiosis,Merlin,166294.35796,Symbiosis,Cross Chain,Symbiosis,5543.258381512958,5543.258381512958,1,1,166294.35796,1,166294.35796,5543.258381512958,166294.35796,1,5543.258381512958,-5747.998666596881,167080.50077333333,-1,5747.998666596881,-7029.039400616526,177478.40718714285,-1,7029.039400616526,-7727.5318096736355,183023.271425,-1,7727.5318096736355,50715.073544728424,191471.803295,1,50715.073544728424,126139.24536223899,162207.80366855554,1,126139.24536223899,166294.35796,136676.4663479832,1,166294.35796,166294.35796,136676.4663479832,1,166294.35796,3.3334013549914414
2024-07-08,sushiswap-v3,Polygon,524814.85138,SushiSwap V3,Dexes,parent#sushi,-4595.664401427207,-4595.664401427207,1,1,-127211.11741120186,-1,127211.11741120186,-4595.664401427207,524814.85138,-1,4595.664401427207,-21821.316603134703,536878.4211966667,-1,21821.316603134703,525802.8450192348,558015.2210571428,1,525802.8450192348,-774469.1564149553,775278.733002143,-1,774469.1564149553,-747436.0436041584,983985.5765020001,-1,747436.0436041584,-517700.8612705551,1165533.3440853334,-1,517700.8612705551,-907243.8407445278,1139646.5714753333,-1,907243.8407445278,-127211.11741120186,1015739.0380765428,-1,127211.11741120186,-0.8756734664316213
2024-07-08,sushiswap-v3,Optimism,194055.84932,SushiSwap V3,Dexes,parent#sushi,98.8801339417983,98.8801339417983,1,1,-216274.6256997288,-1,216274.6256997288,98.8801339417983,194055.84932,1,98.8801339417983,61932.86259267353,196011.43225333327,1,61932.86259267353,194055.84932,163979.08512571428,1,194055.84932,66957.1551992733,146914.84285357143,1,66957.1551992733,22895.35719719659,159249.13805333336,1,22895.35719719659,101119.06885405818,188513.2838838889,1,101119.06885405818,-324945.37688562134,261554.89660188888,-1,324945.37688562134,-216274.6256997288,453673.1965161428,-1,216274.6256997288,0.050954472276042544
2024-07-08,sushiswap-v3,Moonriver,3081.04985,SushiSwap V3,Dexes,parent#sushi,-14.889317015748532,-14.889317015748532,1,1,-363.404126006104,-1,363.404126006104,-14.889317015748532,3081.04985,-1,14.889317015748532,51.776076899873615,3159.0381833333336,1,51.776076899873615,3081.0498499999994,3372.9491000000003,1,3081.0498499999994,178.34127891945846,3394.923552142857,1,178.34127891945846,333.75589849985164,3596.6059403333334,1,333.75589849985164,629.3589659542768,2695.562745,1,629.3589659542768,1072.6722450108848,1555.7547548333332,1,1072.6722450108848,-363.404126006104,920.596917559524,-1,363.404126006104,-0.4832546612560823
2024-07-08,sushiswap-v3,Metis,79.20091,SushiSwap V3,Dexes,parent#sushi,0.04171022072877428,0.04171022072877428,1,1,9.056403356847007,1,9.056403356847007,0.04171022072877428,79.20091,1,0.04171022072877428,-0.02085465175060741,78.98218666666665,-1,0.02085465175060741,79.20091000000004,83.80426571428572,1,79.20091000000004,-1.3687923188002282,84.70796571428572,-1,1.3687923188002282,-3.8305035205256446,99.30507100000003,-1,3.8305035205256446,-5.1766715247465624,105.3167238888889,-1,5.1766715247465624,-166.54865146871728,170.20121816666668,-1,166.54865146871728,9.056403356847007,166.7925235371179,1,9.056403356847007,0.05266381501017386
2024-07-08,sushiswap-v3,Linea,302671.41854,SushiSwap V3,Dexes,parent#sushi,-9239.229758641603,-9239.229758641603,1,1,275881.31840541237,1,275881.31840541237,-9239.229758641603,302671.41854,-1,9239.229758641603,5916.241933041996,306555.39047333336,1,5916.241933041996,302671.41854,305444.52539571427,1,302671.41854,172248.40204990955,224642.80983071428,1,172248.40204990955,216355.4354655611,165766.107262,1,216355.4354655611,289525.4870869207,78392.18104177777,1,289525.4870869207,287105.64635298017,46126.58322694444,1,287105.64635298017,275881.31840541237,41122.06804161572,1,275881.31840541237,-3.052561025817698
2024-07-08,sushiswap-v3,Kava,4e-05,SushiSwap V3,Dexes,parent#sushi,0.0,0.0,1,1,4.0000000012696546e-05,1,4.0000000012696546e-05,0.0,4e-05,1,0.0,0.0,3.666666666666667e-05,1,0.0,0.0,2.2915128571428576,1,0.0,5.684341886080802e-14,1.1457814285714287,1,5.684341886080802e-14,-5.684341886080802e-14,0.5347313333333334,-1,5.684341886080802e-14,0.0,3.787504444444445,1,0.0,-225.72890190410794,123.96340894444444,-1,225.72890190410794,4.0000000012696546e-05,142.52790528846154,1,4.0000000012696546e-05,0.0
2024-07-08,sushiswap-v3,HAQQ,896623.9548399999,SushiSwap V3,Dexes,parent#sushi,140.6864962489879,140.6864962489879,1,1,284817.0858596725,1,284817.0858596725,140.6864962489879,896623.9548399999,1,140.6864962489879,575.4848830919204,876564.2418433334,1,575.4848830919204,896623.95484,773393.3200642857,1,896623.95484,258295.2247563324,610524.4707157143,1,258295.2247563324,271696.9959018727,602118.669506,1,271696.9959018727,284817.0858596725,632452.4458021428,1,284817.0858596725,284817.0858596725,632452.4458021428,1,284817.0858596725,284817.0858596725,632452.4458021428,1,284817.0858596725,0.015690691230092445
2024-07-08,sushiswap-v3,Fuse,2995.3887999999997,SushiSwap V3,Dexes,parent#sushi,7.1567993898252595,7.1567993898252595,1,1,431.40015915019416,1,431.40015915019416,7.1567993898252595,2995.3887999999997,1,7.1567993898252595,542.7568736222139,2924.09994,1,542.7568736222139,2995.3887999999993,2807.5123157142857,1,2995.3887999999993,496.21160799461865,2688.892664285714,1,496.21160799461865,471.9673077505891,2963.799507666666,1,471.9673077505891,66.6640591263265,3545.4561428888887,1,66.6640591263265,105.2848348740842,3886.1169913333338,1,105.2848348740842,431.40015915019416,3490.4562783142856,1,431.40015915019416,0.2389272267368183
2024-07-08,sushiswap-v3,Filecoin,1177678.4733600002,SushiSwap V3,Dexes,parent#sushi,335.0526177414213,335.0526177414213,1,1,1177449.9983241195,1,1177449.9983241195,335.0526177414213,1177678.4733600002,1,335.0526177414213,-198.6164242987652,1190207.4067400002,-1,198.6164242987652,1177678.47336,1251863.167007143,1,1177678.47336,26417.006436459073,1221883.036885,1,26417.006436459073,-63530.6856826321,1412305.666146,-1,63530.6856826321,-50889.90446839611,1519475.8915875554,-1,50889.90446839611,1176230.7112724108,895024.278596111,1,1176230.7112724108,1177449.9983241195,704852.4697371615,1,1177449.9983241195,0.028450262556425302
2024-07-08,sushiswap-v3,Fantom,82488.12617,SushiSwap V3,Dexes,parent#sushi,724.3425161458362,724.3425161458362,1,1,52001.64556787437,1,52001.64556787437,724.3425161458362,82488.12617,1,724.3425161458362,807.9472594165381,87021.71957333334,1,807.9472594165381,82488.12617,102819.78833285715,1,82488.12617,37441.78256754962,103945.43277928572,1,37441.78256754962,28169.801643061357,96213.46633466666,1,28169.801643061357,82750.45409505817,126753.25385122222,1,82750.45409505817,47591.074702379105,76386.23367222222,1,47591.074702379105,52001.64556787437,48024.651512457145,1,52001.64556787437,0.8781173118819995
2024-07-08,sushiswap-v3,Ethereum,1574163.84477,SushiSwap V3,Dexes,parent#sushi,-45882.34702585854,-45882.34702585854,1,1,-397949.68188198196,-1,397949.68188198196,-45882.34702585854,1574163.84477,-1,45882.34702585854,-113130.11037432219,1625528.2551,-1,113130.11037432219,1574181.3068492096,1772284.5189085712,1,1574181.3068492096,213889.0680728948,1568811.854587143,1,213889.0680728948,117526.23593390902,1773088.2034039998,1,117526.23593390902,122143.12163080391,1850739.0419576669,1,122143.12163080391,-1264306.5477122983,2105086.9069488333,-1,1264306.5477122983,-397949.68188198196,2485605.694547057,-1,397949.68188198196,-2.91471228857771
2024-07-08,sushiswap-v3,CORE,1166700.24872,SushiSwap V3,Dexes,parent#sushi,-46.03606488396099,-46.03606488396099,1,1,343400.93974924134,1,343400.93974924134,-46.03606488396099,1166700.24872,-1,46.03606488396099,-61.25299074102736,1166116.7963900003,-1,61.25299074102736,1166700.2487200003,1320762.2311414287,1,1166700.2487200003,-14141.892195957555,1402861.760792143,-1,14141.892195957555,-203431.57236980007,1743797.1688726665,-1,203431.57236980007,146566.94761294348,2472372.1454718886,1,146566.94761294348,122624.94375967357,1697935.8654987223,1,122624.94375967357,343400.93974924134,1267094.591541818,1,343400.93974924134,-0.0039458348392800695
2024-07-08,sushiswap-v3,Blast,14954.4082,SushiSwap V3,Dexes,parent#sushi,-17.72398238410628,-17.72398238410628,1,1,-155290.825210125,-1,155290.825210125,-17.72398238410628,14954.4082,-1,17.72398238410628,-25.119218263472987,15104.009660000002,-1,25.119218263472987,14954.40820021523,15653.173754285714,1,14954.40820021523,-766.5153189675867,15473.523969285714,-1,766.5153189675867,-591.6795350973678,17683.106438,-1,591.6795350973678,-155290.825210125,622784.5496405263,-1,155290.825210125,-155290.825210125,622784.5496405263,-1,155290.825210125,-155290.825210125,622784.5496405263,-1,155290.825210125,-0.11852011893126121
2024-07-08,sushiswap-v3,Bittorrent,0.00496,SushiSwap V3,Dexes,parent#sushi,0.0,0.0,1,1,0.08596939784190422,1,0.08596939784190422,0.0,0.00496,1,0.0,0.0,0.005000000000018948,1,0.0,0.00496,0.0052728571428571425,1,0.00496,0.0,0.005320714285718346,1,0.0,0.00489,0.004160666666666667,1,0.00489,0.00489000000005646,0.27955311111111114,1,0.00489000000005646,0.004890000000056844,6.441200944444445,1,0.004890000000056844,0.08596939784190422,25.836037610619467,1,0.08596939784190422,0.0
2024-07-08,sushiswap-v3,Binance,85183.88645,SushiSwap V3,Dexes,parent#sushi,-11.235938147212977,-11.235938147212977,1,1,96721.67364305595,1,96721.67364305595,-11.235938147212977,85183.88645,-1,11.235938147212977,0.0063161751523850285,85413.28833333333,1,0.0063161751523850285,85183.88644999996,91791.35028571429,1,85183.88644999996,-179110.72531715664,173760.61462285716,-1,179110.72531715664,-159406.619445399,250389.893479,-1,159406.619445399,-146577.9256805717,304896.2961683333,-1,146577.9256805717,-153722.98437224387,327938.8625415,-1,153722.98437224387,96721.67364305595,242282.17255182858,1,96721.67364305595,-0.013190215445039696
